PUMA,mgra,HHID
7321,10824,49240
7321,10824,49240
7321,10824,50606
7321,10824,50606
7321,10824,50606
7321,10824,50606
7321,10824,50606
7321,10824,50606
7321,10824,50606
7321,10824,51385
7321,10824,51385
7321,10824,51385
7321,10825,132
7321,10825,278
7321,10825,3991
7321,10825,3991
7321,10825,4213
7321,10825,4213
7321,10825,4213
7321,10825,4213
7321,10825,4213
7321,10825,4875
7321,10825,6078
7321,10825,9549
7321,10825,9549
7321,10825,9549
7321,10825,9962
7321,10825,10101
7321,10825,10453
7321,10825,10453
7321,10825,11016
7321,10825,11016
7321,10825,11016
7321,10825,11016
7321,10825,11063
7321,10825,12200
7321,10825,12200
7321,10825,12200
7321,10825,12603
7321,10825,12924
7321,10825,12924
7321,10825,12924
7321,10825,13061
7321,10825,13061
7321,10825,13061
7321,10825,13233
7321,10825,13233
7321,10825,13233
7321,10825,13636
7321,10825,14249
7321,10825,14884
7321,10825,15021
7321,10825,15383
7321,10825,16703
7321,10825,16966
7321,10825,17712
7321,10825,17840
7321,10825,18666
7321,10825,19630
7321,10825,22791
7321,10825,24006
7321,10825,24006
7321,10825,24747
7321,10825,24887
7321,10825,25394
7321,10825,25793
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26196
7321,10825,26663
7321,10825,26821
7321,10825,26821
7321,10825,26821
7321,10825,26821
7321,10825,26821
7321,10825,29287
7321,10825,30448
7321,10825,32356
7321,10825,32356
7321,10825,33004
7321,10825,33373
7321,10825,33373
7321,10825,33629
7321,10825,35346
7321,10825,35732
7321,10825,36875
7321,10825,37938
7321,10825,39969
7321,10825,39969
7321,10825,39969
7321,10825,39969
7321,10825,40198
7321,10825,40198
7321,10825,40198
7321,10825,40320
7321,10825,40358
7321,10825,40844
7321,10825,42077
7321,10825,42181
7321,10825,42181
7321,10825,42181
7321,10825,42250
7321,10825,42250
7321,10825,42250
7321,10825,42250
7321,10825,42250
7321,10825,42347
7321,10825,42347
7321,10825,42530
7321,10825,42530
7321,10825,42530
7321,10825,42530
7321,10825,42530
7321,10825,42530
7321,10825,43088
7321,10825,43088
7321,10825,43088
7321,10825,43088
7321,10825,44043
7321,10825,44071
7321,10825,46063
7321,10825,46621
7321,10825,47402
7321,10825,48838
7321,10825,49146
7321,10825,49146
7321,10825,49240
7321,10825,50609
7321,10825,51194
7321,10825,51667
7321,10825,51667
7321,10825,51667
7321,10825,51667
7321,10825,51667
7321,10825,51667
7321,10825,51667
7321,10826,278
7321,10826,3796
7321,10826,4875
7321,10826,5856
7321,10826,11016
7321,10826,15450
7321,10826,19515
7321,10826,22363
7321,10826,22363
7321,10826,23094
7321,10826,24887
7321,10826,30047
7321,10826,31541
7321,10826,40181
7321,10826,44446
7321,10826,45810
7321,10826,47993
7321,10826,50496
7321,10826,51667
7321,10827,278
7321,10827,2205
7321,10827,2944
7321,10827,3991
7321,10827,5856
7321,10827,6078
7321,10827,10453
7321,10827,11016
7321,10827,11016
7321,10827,14700
7321,10827,16703
7321,10827,17712
7321,10827,17840
7321,10827,21541
7321,10827,21541
7321,10827,21793
7321,10827,22087
7321,10827,22087
7321,10827,26663
7321,10827,27178
7321,10827,32826
7321,10827,32826
7321,10827,33373
7321,10827,34648
7321,10827,39225
7321,10827,39969
7321,10827,40320
7321,10827,40358
7321,10827,43969
7321,10827,47683
7321,10827,47993
7321,10827,50061
7321,10827,50266
7321,10827,51667
7321,10827,51667
7321,10827,51667
7321,10828,1732
7321,10828,2863
7321,10828,9188
7321,10828,19383
7321,10828,36875
7321,10829,449
7321,10829,683
7321,10829,2595
7321,10829,2595
7321,10829,2595
7321,10829,2595
7321,10829,2595
7321,10829,2595
7321,10829,2595
7321,10829,2848
7321,10829,2923
7321,10829,4169
7321,10829,4641
7321,10829,4875
7321,10829,5173
7321,10829,5282
7321,10829,6453
7321,10829,6566
7321,10829,6566
7321,10829,7275
7321,10829,8833
7321,10829,9396
7321,10829,9477
7321,10829,11016
7321,10829,11016
7321,10829,11016
7321,10829,11016
7321,10829,11016
7321,10829,11016
7321,10829,11849
7321,10829,11849
7321,10829,12997
7321,10829,13061
7321,10829,14884
7321,10829,14884
7321,10829,16966
7321,10829,16966
7321,10829,16966
7321,10829,16966
7321,10829,16966
7321,10829,17641
7321,10829,17744
7321,10829,18649
7321,10829,19383
7321,10829,19383
7321,10829,20516
7321,10829,20516
7321,10829,22468
7321,10829,22468
7321,10829,22468
7321,10829,23896
7321,10829,25497
7321,10829,25748
7321,10829,28329
7321,10829,28422
7321,10829,29795
7321,10829,30823
7321,10829,32078
7321,10829,32826
7321,10829,32826
7321,10829,32826
7321,10829,32826
7321,10829,32826
7321,10829,33629
7321,10829,33629
7321,10829,34673
7321,10829,34887
7321,10829,35254
7321,10829,35766
7321,10829,35961
7321,10829,36173
7321,10829,36650
7321,10829,38744
7321,10829,39503
7321,10829,40214
7321,10829,43047
7321,10829,43666
7321,10829,43969
7321,10829,44063
7321,10829,44063
7321,10829,44063
7321,10829,45380
7321,10829,45545
7321,10829,46063
7321,10829,46999
7321,10829,47831
7321,10829,47841
7321,10829,47899
7321,10829,49896
7321,10829,50581
7321,10829,50609
7321,10829,51607
7321,10829,51685
7321,10830,1707
7321,10830,2042
7321,10830,2042
7321,10830,2595
7321,10830,2595
7321,10830,2595
7321,10830,2595
7321,10830,2595
7321,10830,2595
7321,10830,2595
7321,10830,2595
7321,10830,3282
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,4017
7321,10830,5047
7321,10830,5173
7321,10830,5173
7321,10830,5173
7321,10830,5173
7321,10830,6453
7321,10830,6453
7321,10830,7275
7321,10830,7275
7321,10830,7508
7321,10830,7508
7321,10830,7561
7321,10830,8833
7321,10830,8833
7321,10830,8833
7321,10830,9396
7321,10830,9449
7321,10830,9477
7321,10830,9758
7321,10830,10923
7321,10830,12941
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,13277
7321,10830,14017
7321,10830,14884
7321,10830,14884
7321,10830,14884
7321,10830,14884
7321,10830,16123
7321,10830,16123
7321,10830,16123
7321,10830,16123
7321,10830,16123
7321,10830,16123
7321,10830,16123
7321,10830,16123
7321,10830,16551
7321,10830,16966
7321,10830,16966
7321,10830,16966
7321,10830,16966
7321,10830,16966
7321,10830,16966
7321,10830,17641
7321,10830,17641
7321,10830,17641
7321,10830,17641
7321,10830,20430
7321,10830,21100
7321,10830,22468
7321,10830,22468
7321,10830,22468
7321,10830,22554
7321,10830,22554
7321,10830,22554
7321,10830,22554
7321,10830,22554
7321,10830,22725
7321,10830,24743
7321,10830,24834
7321,10830,24834
7321,10830,24834
7321,10830,24834
7321,10830,24834
7321,10830,24834
7321,10830,24834
7321,10830,25811
7321,10830,25811
7321,10830,26663
7321,10830,26663
7321,10830,27861
7321,10830,28227
7321,10830,28227
7321,10830,28227
7321,10830,28227
7321,10830,28227
7321,10830,29577
7321,10830,30823
7321,10830,30823
7321,10830,31585
7321,10830,31585
7321,10830,32826
7321,10830,32826
7321,10830,34559
7321,10830,35254
7321,10830,35254
7321,10830,35346
7321,10830,37782
7321,10830,38448
7321,10830,38448
7321,10830,38448
7321,10830,38448
7321,10830,38448
7321,10830,38448
7321,10830,38448
7321,10830,38448
7321,10830,38744
7321,10830,38744
7321,10830,38744
7321,10830,38744
7321,10830,38941
7321,10830,38941
7321,10830,38941
7321,10830,38941
7321,10830,38941
7321,10830,42604
7321,10830,42604
7321,10830,42604
7321,10830,42856
7321,10830,42856
7321,10830,42856
7321,10830,42856
7321,10830,42856
7321,10830,42856
7321,10830,42856
7321,10830,45274
7321,10830,45274
7321,10830,46063
7321,10830,46999
7321,10830,46999
7321,10830,46999
7321,10830,46999
7321,10830,46999
7321,10830,49142
7321,10830,49142
7321,10830,49142
7321,10830,49142
7321,10830,49142
7321,10830,49142
7321,10830,50539
7321,10830,50539
7321,10831,1707
7321,10831,1707
7321,10831,1951
7321,10831,2595
7321,10831,2595
7321,10831,2595
7321,10831,2595
7321,10831,2595
7321,10831,2595
7321,10831,2848
7321,10831,3852
7321,10831,4017
7321,10831,4017
7321,10831,4017
7321,10831,4017
7321,10831,4641
7321,10831,4875
7321,10831,5173
7321,10831,5173
7321,10831,5282
7321,10831,6453
7321,10831,6566
7321,10831,6566
7321,10831,7275
7321,10831,7275
7321,10831,7508
7321,10831,8833
7321,10831,9269
7321,10831,9477
7321,10831,9477
7321,10831,12949
7321,10831,13277
7321,10831,13277
7321,10831,13277
7321,10831,14017
7321,10831,16966
7321,10831,16966
7321,10831,17641
7321,10831,17641
7321,10831,17744
7321,10831,19383
7321,10831,19383
7321,10831,19383
7321,10831,19383
7321,10831,20516
7321,10831,22468
7321,10831,22468
7321,10831,22554
7321,10831,22554
7321,10831,23543
7321,10831,23543
7321,10831,23543
7321,10831,23543
7321,10831,24151
7321,10831,28422
7321,10831,29462
7321,10831,30823
7321,10831,31715
7321,10831,32279
7321,10831,32826
7321,10831,32826
7321,10831,32826
7321,10831,32826
7321,10831,32826
7321,10831,32826
7321,10831,36650
7321,10831,38744
7321,10831,40520
7321,10831,42856
7321,10831,43666
7321,10831,44063
7321,10831,44063
7321,10831,46110
7321,10831,46999
7321,10831,46999
7321,10831,46999
7321,10831,47831
7321,10831,48607
7321,10831,48607
7321,10831,50609
7321,10832,838
7321,10832,838
7321,10832,838
7321,10832,1707
7321,10832,1707
7321,10832,1707
7321,10832,4017
7321,10832,4017
7321,10832,4017
7321,10832,4017
7321,10832,4929
7321,10832,4929
7321,10832,5903
7321,10832,5903
7321,10832,5903
7321,10832,7275
7321,10832,7275
7321,10832,7508
7321,10832,7508
7321,10832,8833
7321,10832,8833
7321,10832,8833
7321,10832,8833
7321,10832,9449
7321,10832,9477
7321,10832,11927
7321,10832,14884
7321,10832,15809
7321,10832,16123
7321,10832,16123
7321,10832,16671
7321,10832,17641
7321,10832,18926
7321,10832,18926
7321,10832,19383
7321,10832,19383
7321,10832,20430
7321,10832,22468
7321,10832,22554
7321,10832,24834
7321,10832,24834
7321,10832,24834
7321,10832,24834
7321,10832,31585
7321,10832,32826
7321,10832,34535
7321,10832,34559
7321,10832,38448
7321,10832,38448
7321,10832,38941
7321,10832,41192
7321,10833,2595
7321,10833,2595
7321,10833,2848
7321,10833,4017
7321,10833,5173
7321,10833,7275
7321,10833,8833
7321,10833,13277
7321,10833,15584
7321,10833,15827
7321,10833,17641
7321,10833,21172
7321,10833,24375
7321,10833,28227
7321,10833,30520
7321,10833,32826
7321,10833,32826
7321,10833,35035
7321,10833,42856
7321,10939,2042
7321,10939,9333
7321,10939,25748
7321,10939,25961
7321,10939,45413
7321,10939,46999
7321,10939,48034
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2595
7321,10940,2695
7321,10940,2848
7321,10940,2848
7321,10940,2848
7321,10940,2848
7321,10940,2848
7321,10940,3649
7321,10940,4146
7321,10940,4169
7321,10940,4367
7321,10940,4382
7321,10940,4987
7321,10940,5047
7321,10940,5047
7321,10940,5047
7321,10940,5047
7321,10940,5047
7321,10940,5047
7321,10940,5836
7321,10940,5836
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6110
7321,10940,6453
7321,10940,6453
7321,10940,6453
7321,10940,6453
7321,10940,6453
7321,10940,6566
7321,10940,6566
7321,10940,7572
7321,10940,7662
7321,10940,7662
7321,10940,7662
7321,10940,7662
7321,10940,7915
7321,10940,8420
7321,10940,8936
7321,10940,8936
7321,10940,9017
7321,10940,9131
7321,10940,9131
7321,10940,9191
7321,10940,9449
7321,10940,9449
7321,10940,9449
7321,10940,9477
7321,10940,10881
7321,10940,11649
7321,10940,11849
7321,10940,11849
7321,10940,11849
7321,10940,11849
7321,10940,12433
7321,10940,12949
7321,10940,12949
7321,10940,13798
7321,10940,13798
7321,10940,13798
7321,10940,13961
7321,10940,14179
7321,10940,15202
7321,10940,15202
7321,10940,15717
7321,10940,16411
7321,10940,16454
7321,10940,16671
7321,10940,16671
7321,10940,16671
7321,10940,16671
7321,10940,16966
7321,10940,16966
7321,10940,16966
7321,10940,17061
7321,10940,17262
7321,10940,17390
7321,10940,17572
7321,10940,17641
7321,10940,17641
7321,10940,17818
7321,10940,18389
7321,10940,18649
7321,10940,18926
7321,10940,19383
7321,10940,19383
7321,10940,19383
7321,10940,19602
7321,10940,20191
7321,10940,20508
7321,10940,20727
7321,10940,20785
7321,10940,20785
7321,10940,20785
7321,10940,21172
7321,10940,21172
7321,10940,21172
7321,10940,21172
7321,10940,21172
7321,10940,21440
7321,10940,21440
7321,10940,22151
7321,10940,22151
7321,10940,22468
7321,10940,22468
7321,10940,22468
7321,10940,22468
7321,10940,22468
7321,10940,22468
7321,10940,22468
7321,10940,22468
7321,10940,22554
7321,10940,22554
7321,10940,22554
7321,10940,22554
7321,10940,22554
7321,10940,22554
7321,10940,22554
7321,10940,23291
7321,10940,23477
7321,10940,23477
7321,10940,23477
7321,10940,23477
7321,10940,23477
7321,10940,23477
7321,10940,23477
7321,10940,23477
7321,10940,23883
7321,10940,24198
7321,10940,24253
7321,10940,24449
7321,10940,25154
7321,10940,25751
7321,10940,25751
7321,10940,25751
7321,10940,26393
7321,10940,26465
7321,10940,27176
7321,10940,27652
7321,10940,27660
7321,10940,27660
7321,10940,28227
7321,10940,28227
7321,10940,28227
7321,10940,28752
7321,10940,29070
7321,10940,29795
7321,10940,29819
7321,10940,30286
7321,10940,30286
7321,10940,30286
7321,10940,31255
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,31835
7321,10940,32562
7321,10940,32684
7321,10940,32684
7321,10940,33587
7321,10940,33745
7321,10940,33745
7321,10940,33745
7321,10940,33745
7321,10940,33745
7321,10940,33846
7321,10940,33846
7321,10940,33846
7321,10940,33846
7321,10940,33846
7321,10940,33973
7321,10940,34026
7321,10940,34026
7321,10940,34026
7321,10940,34099
7321,10940,34394
7321,10940,34394
7321,10940,34428
7321,10940,34690
7321,10940,34690
7321,10940,34690
7321,10940,34690
7321,10940,34690
7321,10940,34690
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,34887
7321,10940,35254
7321,10940,35254
7321,10940,35254
7321,10940,35254
7321,10940,35503
7321,10940,36575
7321,10940,36577
7321,10940,36577
7321,10940,36817
7321,10940,37938
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38448
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,38828
7321,10940,39014
7321,10940,39014
7321,10940,39014
7321,10940,39014
7321,10940,39014
7321,10940,39906
7321,10940,39906
7321,10940,39906
7321,10940,39906
7321,10940,40064
7321,10940,40625
7321,10940,40625
7321,10940,40781
7321,10940,40781
7321,10940,40933
7321,10940,42282
7321,10940,42667
7321,10940,43047
7321,10940,43047
7321,10940,43047
7321,10940,43666
7321,10940,43666
7321,10940,43666
7321,10940,43666
7321,10940,43666
7321,10940,44686
7321,10940,44686
7321,10940,44686
7321,10940,44686
7321,10940,45274
7321,10940,45274
7321,10940,45274
7321,10940,45274
7321,10940,45274
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45380
7321,10940,45545
7321,10940,45545
7321,10940,45545
7321,10940,45545
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46063
7321,10940,46626
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47138
7321,10940,47326
7321,10940,47326
7321,10940,47326
7321,10940,47326
7321,10940,47326
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47831
7321,10940,47862
7321,10940,48096
7321,10940,48787
7321,10940,48787
7321,10940,49896
7321,10940,50376
7321,10940,50376
7321,10940,50376
7321,10940,50376
7321,10940,50376
7321,10940,52012
7321,10941,585
7321,10941,2042
7321,10941,2042
7321,10941,2595
7321,10941,2595
7321,10941,2595
7321,10941,2595
7321,10941,2848
7321,10941,2848
7321,10941,2848
7321,10941,2848
7321,10941,2848
7321,10941,3852
7321,10941,4017
7321,10941,4017
7321,10941,4017
7321,10941,4017
7321,10941,4017
7321,10941,4017
7321,10941,4017
7321,10941,5047
7321,10941,5173
7321,10941,5173
7321,10941,5282
7321,10941,6078
7321,10941,6566
7321,10941,8833
7321,10941,9191
7321,10941,9191
7321,10941,9269
7321,10941,9396
7321,10941,9449
7321,10941,9449
7321,10941,9477
7321,10941,9477
7321,10941,10821
7321,10941,12700
7321,10941,12700
7321,10941,12700
7321,10941,12918
7321,10941,12949
7321,10941,12997
7321,10941,12997
7321,10941,15686
7321,10941,16671
7321,10941,16966
7321,10941,18389
7321,10941,19602
7321,10941,21172
7321,10941,22334
7321,10941,22334
7321,10941,22468
7321,10941,22468
7321,10941,22468
7321,10941,22554
7321,10941,23067
7321,10941,23814
7321,10941,24549
7321,10941,24549
7321,10941,24549
7321,10941,24834
7321,10941,24834
7321,10941,24834
7321,10941,24905
7321,10941,27182
7321,10941,27182
7321,10941,28227
7321,10941,28227
7321,10941,28227
7321,10941,31509
7321,10941,33822
7321,10941,34887
7321,10941,34887
7321,10941,35254
7321,10941,35773
7321,10941,35773
7321,10941,36575
7321,10941,36817
7321,10941,36817
7321,10941,37349
7321,10941,38448
7321,10941,38448
7321,10941,38448
7321,10941,38744
7321,10941,39229
7321,10941,39906
7321,10941,39906
7321,10941,42856
7321,10941,43047
7321,10941,43666
7321,10941,45274
7321,10941,45274
7321,10941,45446
7321,10941,45475
7321,10941,45728
7321,10941,46091
7321,10941,46204
7321,10941,46609
7321,10941,46999
7321,10941,47099
7321,10941,47763
7321,10941,47831
7321,10941,48948
7321,10941,50581
7321,10941,50581
7321,10941,51604
7321,10942,251
7321,10942,2042
7321,10942,2042
7321,10942,2042
7321,10942,2042
7321,10942,2042
7321,10942,2595
7321,10942,2595
7321,10942,2595
7321,10942,2595
7321,10942,2595
7321,10942,2595
7321,10942,2595
7321,10942,2848
7321,10942,2848
7321,10942,2848
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,4017
7321,10942,5047
7321,10942,5173
7321,10942,5173
7321,10942,5173
7321,10942,5173
7321,10942,5641
7321,10942,6566
7321,10942,7275
7321,10942,9191
7321,10942,9269
7321,10942,9396
7321,10942,9396
7321,10942,9477
7321,10942,9477
7321,10942,9477
7321,10942,9477
7321,10942,9477
7321,10942,9477
7321,10942,10923
7321,10942,12700
7321,10942,12700
7321,10942,12700
7321,10942,12700
7321,10942,12700
7321,10942,12700
7321,10942,12997
7321,10942,13277
7321,10942,13277
7321,10942,13277
7321,10942,14753
7321,10942,14753
7321,10942,14884
7321,10942,15066
7321,10942,16809
7321,10942,16809
7321,10942,16809
7321,10942,16809
7321,10942,16966
7321,10942,16966
7321,10942,16966
7321,10942,16966
7321,10942,16966
7321,10942,16966
7321,10942,16966
7321,10942,16966
7321,10942,17021
7321,10942,17881
7321,10942,17881
7321,10942,17881
7321,10942,19383
7321,10942,19383
7321,10942,19383
7321,10942,19383
7321,10942,20186
7321,10942,21172
7321,10942,22363
7321,10942,22468
7321,10942,22554
7321,10942,24549
7321,10942,24549
7321,10942,24549
7321,10942,24743
7321,10942,24834
7321,10942,24834
7321,10942,24834
7321,10942,25387
7321,10942,25811
7321,10942,26604
7321,10942,27182
7321,10942,27182
7321,10942,27182
7321,10942,27182
7321,10942,28422
7321,10942,28422
7321,10942,28915
7321,10942,30079
7321,10942,30823
7321,10942,30823
7321,10942,30823
7321,10942,31509
7321,10942,31509
7321,10942,31509
7321,10942,32078
7321,10942,33822
7321,10942,34673
7321,10942,34887
7321,10942,35346
7321,10942,35773
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38448
7321,10942,38744
7321,10942,38744
7321,10942,38744
7321,10942,38744
7321,10942,39014
7321,10942,39229
7321,10942,39229
7321,10942,39880
7321,10942,39880
7321,10942,39880
7321,10942,39880
7321,10942,39906
7321,10942,42604
7321,10942,42604
7321,10942,42856
7321,10942,42856
7321,10942,42856
7321,10942,42856
7321,10942,43666
7321,10942,43666
7321,10942,45274
7321,10942,45274
7321,10942,45274
7321,10942,45728
7321,10942,46063
7321,10942,46204
7321,10942,46999
7321,10942,46999
7321,10942,46999
7321,10942,46999
7321,10942,47326
7321,10942,47831
7321,10942,50539
7321,10942,50539
7321,10942,50539
7321,10942,50581
7321,10942,50581
7321,10942,50581
7321,10942,50581
7321,10942,51194
7321,10943,423
7321,10943,823
7321,10943,838
7321,10943,838
7321,10943,2595
7321,10943,2595
7321,10943,2595
7321,10943,2595
7321,10943,2595
7321,10943,3486
7321,10943,5047
7321,10943,5047
7321,10943,5047
7321,10943,5047
7321,10943,5047
7321,10943,5047
7321,10943,5282
7321,10943,6453
7321,10943,7014
7321,10943,8362
7321,10943,9131
7321,10943,9131
7321,10943,9396
7321,10943,9477
7321,10943,12949
7321,10943,13996
7321,10943,14884
7321,10943,14884
7321,10943,14884
7321,10943,15584
7321,10943,15584
7321,10943,15584
7321,10943,15584
7321,10943,17818
7321,10943,17818
7321,10943,17818
7321,10943,19383
7321,10943,19383
7321,10943,19383
7321,10943,19383
7321,10943,20516
7321,10943,21172
7321,10943,22363
7321,10943,22363
7321,10943,22554
7321,10943,22554
7321,10943,23543
7321,10943,24549
7321,10943,24549
7321,10943,24549
7321,10943,28422
7321,10943,31835
7321,10943,32826
7321,10943,32826
7321,10943,33276
7321,10943,33276
7321,10943,39014
7321,10943,39014
7321,10943,42856
7321,10943,45274
7321,10943,45380
7321,10943,45380
7321,10943,45380
7321,10943,45475
7321,10943,47138
7321,10943,47138
7321,10943,50539
7321,10943,50581
7321,10943,50581
7321,10943,50581
7321,10943,52012
7321,10944,585
7321,10944,585
7321,10944,585
7321,10944,585
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,2595
7321,10944,3486
7321,10944,3486
7321,10944,4017
7321,10944,5047
7321,10944,5047
7321,10944,5047
7321,10944,5047
7321,10944,8362
7321,10944,12479
7321,10944,12479
7321,10944,12479
7321,10944,15202
7321,10944,15826
7321,10944,15826
7321,10944,15826
7321,10944,15826
7321,10944,16679
7321,10944,17572
7321,10944,17818
7321,10944,17818
7321,10944,17818
7321,10944,18581
7321,10944,22087
7321,10944,25154
7321,10944,26578
7321,10944,27241
7321,10944,27241
7321,10944,29549
7321,10944,29577
7321,10944,29577
7321,10944,30823
7321,10944,30823
7321,10944,30823
7321,10944,30823
7321,10944,30823
7321,10944,31835
7321,10944,31835
7321,10944,33846
7321,10944,38448
7321,10944,38448
7321,10944,38448
7321,10944,38448
7321,10944,38448
7321,10944,38448
7321,10944,38448
7321,10944,39229
7321,10944,39229
7321,10944,42856
7321,10944,42856
7321,10944,42856
7321,10944,42856
7321,10944,42856
7321,10944,45274
7321,10944,45274
7321,10944,45274
7321,10944,45274
7321,10944,45274
7321,10944,47641
7321,10944,49240
7321,10944,49240
7321,10944,49532
7321,10944,50539
7321,10944,50899
7321,10944,51858
7321,10979,2385
7321,10979,5047
7321,10979,5593
7321,10979,5856
7321,10979,6296
7321,10979,6566
7321,10979,10453
7321,10979,10968
7321,10979,11016
7321,10979,11016
7321,10979,11016
7321,10979,11016
7321,10979,11016
7321,10979,11016
7321,10979,11016
7321,10979,11055
7321,10979,11055
7321,10979,11055
7321,10979,11055
7321,10979,11569
7321,10979,12200
7321,10979,13061
7321,10979,14017
7321,10979,14700
7321,10979,14716
7321,10979,15584
7321,10979,16703
7321,10979,17712
7321,10979,17787
7321,10979,17840
7321,10979,19484
7321,10979,19515
7321,10979,21541
7321,10979,21541
7321,10979,25394
7321,10979,25589
7321,10979,26196
7321,10979,26663
7321,10979,26690
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,26821
7321,10979,29287
7321,10979,32826
7321,10979,33004
7321,10979,33282
7321,10979,35346
7321,10979,36437
7321,10979,37445
7321,10979,37585
7321,10979,38837
7321,10979,39225
7321,10979,39225
7321,10979,39969
7321,10979,40364
7321,10979,42077
7321,10979,42181
7321,10979,42181
7321,10979,43516
7321,10979,43516
7321,10979,43516
7321,10979,43516
7321,10979,43969
7321,10979,43969
7321,10979,43969
7321,10979,44177
7321,10979,44366
7321,10979,44366
7321,10979,44366
7321,10979,45413
7321,10979,45630
7321,10979,47402
7321,10979,48548
7321,10979,48838
7321,10979,49909
7321,10979,50100
7321,10979,50539
7321,10979,50539
7321,10979,50539
7321,10979,50609
7321,10979,51350
7321,10979,51637
7321,10979,51637
7321,10979,51637
7321,10979,51637
7321,10979,51667
7321,10979,51667
7321,10979,51667
7321,10979,51667
7321,10980,1707
7321,10980,1707
7321,10980,1707
7321,10980,2595
7321,10980,2595
7321,10980,2595
7321,10980,2595
7321,10980,5047
7321,10980,5903
7321,10980,6566
7321,10980,7508
7321,10980,8833
7321,10980,10274
7321,10980,11569
7321,10980,12700
7321,10980,12700
7321,10980,14017
7321,10980,15584
7321,10980,15584
7321,10980,15584
7321,10980,16966
7321,10980,16966
7321,10980,16966
7321,10980,19515
7321,10980,21700
7321,10980,23114
7321,10980,23114
7321,10980,24213
7321,10980,24398
7321,10980,25394
7321,10980,26821
7321,10980,26821
7321,10980,26821
7321,10980,28227
7321,10980,32826
7321,10980,32826
7321,10980,32826
7321,10980,33004
