HHID,PUMA,NP,HHADJINC,ADJINC,WGTP,HHT,child_present,WIF,HUPAC,VEH,numWorkers,BLD
49085,7317,2,113085.0,1029928,85,5.0,0,,4.0,1.0,2.0,6.0
49086,7306,2,54927.0,1029928,8,1.0,0,1.0,4.0,1.0,0.0,2.0
49087,7318,2,43080.0,1029928,14,3.0,1,1.0,2.0,2.0,1.0,2.0
49088,7315,3,55465.5,1029928,32,3.0,1,2.0,2.0,2.0,2.0,7.0
49089,7301,2,49111.2,1029928,7,1.0,0,0.0,4.0,1.0,0.0,8.0
49090,7321,3,136779.0,1029928,19,3.0,0,3.0,4.0,3.0,3.0,3.0
49091,7313,4,32525.399999999998,1029928,8,1.0,0,0.0,4.0,2.0,0.0,2.0
49092,7302,1,50511.299999999996,1029928,12,4.0,0,,4.0,2.0,0.0,2.0
49093,7301,2,12277.8,1029928,16,7.0,0,,4.0,0.0,0.0,1.0
49094,7321,4,77544.0,1029928,29,1.0,1,2.0,3.0,2.0,1.0,2.0
49095,7308,5,204630.0,1029928,7,1.0,1,1.0,2.0,1.0,1.0,2.0
49096,7301,2,317715.0,1029928,18,1.0,0,2.0,4.0,3.0,2.0,1.0
49097,7313,2,22617.0,1029928,22,3.0,0,0.0,4.0,1.0,0.0,8.0
49098,7304,2,140010.0,1029928,36,1.0,0,2.0,4.0,2.0,2.0,2.0
49099,7314,1,37048.799999999996,1029928,14,6.0,0,,4.0,1.0,0.0,2.0
49100,7311,3,242863.5,1029928,11,1.0,1,2.0,1.0,1.0,2.0,6.0
49101,7306,2,63112.2,1029928,8,1.0,0,1.0,4.0,2.0,0.0,7.0
49102,7317,2,112008.0,1029928,20,1.0,0,1.0,4.0,2.0,1.0,2.0
49103,7301,2,69035.7,1029928,10,1.0,0,2.0,4.0,2.0,2.0,3.0
49104,7308,2,90360.3,1029928,8,1.0,0,0.0,4.0,2.0,0.0,2.0
49105,7304,2,75390.0,1029928,13,1.0,0,1.0,4.0,2.0,1.0,8.0
49106,7322,2,134517.3,1029928,20,1.0,0,0.0,4.0,3.0,0.0,2.0
49107,7322,2,178674.3,1029928,12,1.0,0,2.0,4.0,2.0,1.0,2.0
49108,7304,2,131070.9,1029928,14,1.0,0,2.0,4.0,2.0,2.0,6.0
49109,7303,2,80775.0,1029928,11,7.0,0,,4.0,2.0,2.0,4.0
49110,7306,3,2261.7,1029928,40,2.0,1,0.0,1.0,4.0,0.0,7.0
49111,7314,3,161550.0,1029928,22,3.0,1,1.0,2.0,2.0,1.0,2.0
49112,7316,2,9693.0,1029928,17,3.0,0,0.0,4.0,0.0,0.0,9.0
49113,7301,4,325792.5,1029928,23,1.0,1,2.0,1.0,2.0,2.0,2.0
49114,7321,1,26063.399999999998,1029928,12,4.0,0,,4.0,0.0,0.0,2.0
49115,7312,4,125793.59999999999,1029928,7,7.0,0,,4.0,2.0,3.0,2.0
49116,7319,2,106623.0,1029928,8,1.0,0,1.0,4.0,2.0,1.0,2.0
49117,7310,4,158319.0,1029928,24,1.0,0,3.0,4.0,2.0,4.0,2.0
49118,7318,5,134625.0,1029928,54,1.0,1,3.0,2.0,2.0,4.0,2.0
49119,7313,3,140010.0,1029928,10,1.0,1,2.0,1.0,2.0,2.0,2.0
49120,7316,3,366180.0,1029928,14,1.0,1,2.0,2.0,2.0,2.0,2.0
49121,7318,4,88314.0,1029928,23,1.0,0,3.0,4.0,2.0,3.0,7.0
49122,7311,2,441570.0,1029928,79,1.0,0,2.0,4.0,2.0,2.0,2.0
49123,7314,2,148410.6,1029928,24,1.0,0,1.0,4.0,2.0,1.0,5.0
49124,7318,2,150780.0,1029928,36,1.0,0,2.0,4.0,2.0,2.0,2.0
49125,7305,1,19386.0,1029928,33,6.0,0,,4.0,1.0,0.0,1.0
49126,7308,2,142164.0,1029928,38,1.0,0,2.0,4.0,3.0,2.0,2.0
49127,7320,2,256002.9,1029928,16,1.0,0,1.0,4.0,2.0,1.0,2.0
49128,7302,2,64620.0,1029928,27,1.0,0,2.0,4.0,2.0,2.0,2.0
49129,7301,5,114592.79999999999,1029928,32,3.0,1,3.0,1.0,2.0,3.0,6.0
49130,7314,3,53850.0,1029928,12,2.0,0,2.0,4.0,3.0,2.0,3.0
49131,7315,3,107700.0,1029928,32,2.0,1,1.0,2.0,2.0,1.0,2.0
49132,7308,3,70651.2,1029928,7,1.0,0,1.0,4.0,2.0,1.0,2.0
49133,7310,2,128163.0,1029928,11,1.0,0,2.0,4.0,2.0,2.0,2.0
49134,7319,3,142379.4,1029928,8,1.0,0,2.0,4.0,3.0,2.0,2.0
49135,7314,2,183090.0,1029928,24,2.0,1,1.0,2.0,1.0,1.0,2.0
49136,7321,2,133548.0,1029928,16,1.0,0,2.0,4.0,1.0,2.0,9.0
49137,7310,2,669032.4,1029928,40,1.0,0,1.0,4.0,1.0,1.0,3.0
49138,7314,2,21712.32,1029928,11,3.0,0,2.0,4.0,0.0,2.0,1.0
49139,7317,3,12277.8,1029928,17,3.0,1,0.0,3.0,1.0,0.0,2.0
49140,7306,2,114162.0,1029928,48,1.0,0,0.0,4.0,1.0,0.0,2.0
49141,7316,2,102315.0,1029928,18,7.0,0,,4.0,0.0,2.0,9.0
49142,7321,1,1949.37,1029928,9,4.0,0,,4.0,1.0,0.0,6.0
49143,7313,2,107053.8,1029928,17,3.0,0,1.0,4.0,3.0,0.0,2.0
49144,7310,1,129240.0,1029928,31,4.0,0,,4.0,1.0,1.0,8.0
49145,7321,3,48141.9,1029928,29,1.0,0,3.0,4.0,2.0,1.0,2.0
49146,7321,2,9477.6,1029928,15,2.0,0,2.0,4.0,2.0,2.0,2.0
49147,7321,4,33602.4,1029928,31,3.0,1,1.0,3.0,0.0,2.0,6.0
49148,7304,2,82175.09999999999,1029928,43,1.0,0,0.0,4.0,1.0,0.0,2.0
49149,7307,2,-2584.7999999999997,1029928,17,1.0,0,0.0,4.0,2.0,0.0,2.0
49150,7309,5,158749.8,1029928,24,3.0,1,2.0,2.0,4.0,2.0,2.0
49151,7316,1,10770.0,1029928,23,4.0,0,,4.0,0.0,0.0,9.0
49152,7321,3,100161.0,1029928,52,5.0,0,,4.0,3.0,3.0,2.0
49153,7312,2,247710.0,1029928,27,5.0,0,,4.0,2.0,2.0,7.0
49154,7301,2,97468.5,1029928,10,1.0,0,0.0,4.0,1.0,0.0,2.0
49155,7310,2,70058.84999999999,1029928,27,5.0,0,,4.0,3.0,1.0,6.0
49156,7311,1,140117.69999999998,1029928,28,4.0,0,,4.0,2.0,1.0,2.0
49157,7311,3,576087.2999999999,1029928,33,1.0,1,2.0,2.0,3.0,2.0,2.0
49158,7314,2,630260.4,1029928,12,1.0,0,1.0,4.0,3.0,0.0,2.0
49159,7310,2,336454.8,1029928,18,1.0,0,2.0,4.0,2.0,2.0,3.0
49160,7316,2,349378.8,1029928,21,1.0,0,2.0,4.0,3.0,1.0,2.0
49161,7322,4,62466.0,1029928,9,1.0,1,1.0,3.0,2.0,1.0,6.0
49162,7317,5,115023.59999999999,1029928,35,1.0,1,2.0,1.0,4.0,2.0,2.0
49163,7319,2,17856.66,1029928,16,1.0,0,1.0,4.0,2.0,1.0,5.0
49164,7312,3,105222.9,1029928,15,3.0,0,0.0,4.0,4.0,1.0,2.0
49165,7316,1,37695.0,1029928,20,6.0,0,,4.0,1.0,1.0,5.0
49166,7302,2,208938.0,1029928,11,1.0,0,0.0,4.0,2.0,0.0,2.0
49167,7308,2,6946.65,1029928,21,1.0,0,0.0,4.0,2.0,0.0,3.0
49168,7316,2,152233.94999999998,1029928,46,1.0,0,2.0,4.0,1.0,2.0,9.0
49169,7316,1,65158.5,1029928,11,6.0,0,,4.0,1.0,1.0,4.0
49170,7314,2,62142.899999999994,1029928,9,1.0,0,0.0,4.0,2.0,0.0,2.0
49171,7316,1,58158.0,1029928,20,6.0,0,,4.0,1.0,1.0,6.0
49172,7315,3,166935.0,1029928,14,1.0,1,2.0,1.0,2.0,2.0,6.0
49173,7312,5,6763.5599999999995,1029928,30,5.0,0,,4.0,3.0,1.0,9.0
49174,7310,1,127086.0,1029928,11,4.0,0,,4.0,1.0,1.0,9.0
49175,7304,3,152126.25,1029928,9,1.0,0,2.0,4.0,3.0,2.0,2.0
49176,7315,1,86160.0,1029928,29,4.0,0,,4.0,1.0,1.0,9.0
49177,7310,1,73236.0,1029928,29,4.0,0,,4.0,1.0,1.0,3.0
49178,7317,2,498651.0,1029928,12,5.0,0,,4.0,2.0,2.0,2.0
49179,7320,2,118470.0,1029928,10,1.0,0,2.0,4.0,2.0,2.0,2.0
49180,7322,1,94991.4,1029928,12,6.0,0,,4.0,1.0,1.0,2.0
49181,7301,3,36618.0,1029928,88,1.0,1,1.0,1.0,1.0,1.0,4.0
49182,7303,4,113085.0,1029928,56,1.0,1,2.0,3.0,2.0,2.0,7.0
49183,7313,1,2046.3,1029928,51,6.0,0,,4.0,1.0,0.0,1.0
49184,7304,3,416799.0,1029928,14,1.0,1,2.0,2.0,3.0,2.0,2.0
49185,7303,3,187936.5,1029928,11,1.0,0,3.0,4.0,3.0,2.0,2.0
49186,7316,1,50619.0,1029928,81,6.0,0,,4.0,2.0,0.0,9.0
49187,7319,4,127086.0,1029928,32,1.0,1,1.0,2.0,4.0,1.0,2.0
49188,7301,1,0.0,1029928,26,6.0,0,,4.0,1.0,0.0,9.0
49189,7321,3,70435.8,1029928,37,1.0,0,1.0,4.0,1.0,1.0,7.0
49190,7318,3,50726.7,1029928,26,2.0,0,3.0,4.0,0.0,3.0,9.0
49191,7304,1,80775.0,1029928,8,6.0,0,,4.0,1.0,0.0,2.0
49192,7310,1,66774.0,1029928,48,4.0,0,,4.0,1.0,1.0,6.0
49193,7315,2,100861.05,1029928,16,7.0,0,,4.0,2.0,1.0,9.0
49194,7301,2,10339.199999999999,1029928,59,3.0,1,0.0,2.0,1.0,0.0,7.0
49195,7322,2,24124.8,1029928,25,1.0,0,0.0,4.0,1.0,0.0,9.0
49196,7316,2,11631.6,1029928,21,1.0,0,0.0,4.0,0.0,0.0,9.0
49197,7301,3,131609.4,1029928,18,1.0,0,2.0,4.0,2.0,3.0,7.0
49198,7311,2,158319.0,1029928,17,7.0,0,,4.0,2.0,2.0,9.0
49199,7307,4,193860.0,1029928,54,1.0,1,1.0,2.0,2.0,1.0,2.0
49200,7304,3,118470.0,1029928,23,1.0,1,2.0,2.0,2.0,2.0,2.0
49201,7301,5,48680.4,1029928,22,3.0,1,2.0,2.0,1.0,2.0,9.0
49202,7310,2,106515.3,1029928,9,1.0,0,0.0,4.0,2.0,0.0,2.0
49203,7313,3,220785.0,1029928,13,3.0,0,2.0,4.0,3.0,3.0,2.0
49204,7315,3,115562.09999999999,1029928,208,3.0,1,1.0,2.0,2.0,1.0,8.0
49205,7306,1,0.0,1029928,46,6.0,0,,4.0,1.0,0.0,9.0
49206,7319,2,45234.0,1029928,7,1.0,0,0.0,4.0,1.0,0.0,2.0
49207,7301,4,287020.5,1029928,9,1.0,0,0.0,4.0,3.0,1.0,2.0
49208,7306,4,118997.73,1029928,13,3.0,1,1.0,3.0,3.0,1.0,2.0
49209,7313,3,122648.76,1029928,7,1.0,0,2.0,4.0,4.0,2.0,2.0
49210,7309,3,45234.0,1029928,36,3.0,1,2.0,2.0,2.0,2.0,2.0
49211,7321,5,104469.0,1029928,10,1.0,1,3.0,1.0,3.0,3.0,5.0
49212,7320,2,219061.8,1029928,15,3.0,0,0.0,4.0,1.0,0.0,2.0
49213,7307,4,164350.19999999998,1029928,14,2.0,1,1.0,3.0,3.0,2.0,2.0
49214,7303,2,70651.2,1029928,16,1.0,0,0.0,4.0,1.0,0.0,2.0
49215,7317,3,208916.46,1029928,19,5.0,0,,4.0,3.0,2.0,2.0
49216,7314,2,79698.0,1029928,73,7.0,0,,4.0,2.0,2.0,7.0
49217,7314,5,61927.5,1029928,17,1.0,1,2.0,3.0,2.0,2.0,3.0
49218,7318,1,6031.2,1029928,11,6.0,0,,4.0,1.0,0.0,9.0
49219,7309,1,61496.7,1029928,19,4.0,0,,4.0,1.0,0.0,9.0
49220,7306,2,66666.3,1029928,16,1.0,0,1.0,4.0,2.0,1.0,2.0
49221,7318,1,21001.5,1029928,25,6.0,0,,4.0,1.0,1.0,1.0
49222,7311,6,302637.0,1029928,21,1.0,1,2.0,3.0,2.0,2.0,2.0
49223,7309,1,113085.0,1029928,12,6.0,0,,4.0,1.0,1.0,5.0
49224,7319,4,47388.0,1029928,34,2.0,1,1.0,3.0,2.0,1.0,5.0
49225,7302,1,34033.2,1029928,2,6.0,0,,4.0,2.0,0.0,2.0
49226,7314,3,96930.0,1029928,7,1.0,0,1.0,4.0,4.0,1.0,2.0
49227,7314,1,34033.2,1029928,10,6.0,0,,4.0,1.0,0.0,8.0
49228,7318,1,67527.9,1029928,15,4.0,0,,4.0,5.0,1.0,2.0
49229,7316,5,99084.0,1029928,8,2.0,1,1.0,2.0,2.0,2.0,4.0
49230,7309,4,199083.44999999998,1029928,11,1.0,0,2.0,4.0,5.0,3.0,2.0
49231,7318,4,189228.9,1029928,51,3.0,0,2.0,4.0,1.0,2.0,4.0
49232,7309,4,134625.0,1029928,22,1.0,1,1.0,2.0,0.0,1.0,2.0
49233,7303,2,154667.97,1029928,9,1.0,0,2.0,4.0,2.0,2.0,6.0
49234,7317,4,59665.799999999996,1029928,17,2.0,1,2.0,2.0,1.0,2.0,2.0
49235,7319,2,83682.9,1029928,16,1.0,0,0.0,4.0,4.0,0.0,2.0
49236,7304,2,346201.64999999997,1029928,20,1.0,0,2.0,4.0,2.0,2.0,2.0
49237,7308,3,100247.15999999999,1029928,7,1.0,0,3.0,4.0,2.0,2.0,2.0
49238,7314,2,104792.09999999999,1029928,9,1.0,0,0.0,4.0,2.0,0.0,2.0
49239,7321,5,87237.0,1029928,10,3.0,0,3.0,4.0,4.0,2.0,2.0
49240,7321,2,2154.0,1029928,26,3.0,1,0.0,2.0,0.0,0.0,5.0
49241,7313,2,52988.4,1029928,88,5.0,0,,4.0,2.0,2.0,6.0
49242,7312,2,0.0,1029928,14,3.0,0,0.0,4.0,1.0,0.0,4.0
49243,7305,5,191921.4,1029928,40,1.0,1,3.0,2.0,5.0,3.0,2.0
49244,7317,2,132471.0,1029928,26,1.0,0,2.0,4.0,2.0,2.0,6.0
49245,7313,2,18309.0,1029928,11,1.0,0,1.0,4.0,3.0,1.0,2.0
49246,7319,2,19386.0,1029928,15,3.0,1,1.0,2.0,1.0,1.0,8.0
49247,7313,1,142164.0,1029928,7,6.0,0,,4.0,3.0,1.0,2.0
49248,7317,2,2046.3,1029928,9,1.0,0,0.0,4.0,2.0,0.0,2.0
49249,7314,2,66235.5,1029928,20,1.0,0,1.0,4.0,1.0,1.0,3.0
49250,7317,2,64081.5,1029928,20,1.0,0,2.0,4.0,2.0,2.0,3.0
49251,7301,7,103715.09999999999,1029928,22,1.0,1,3.0,3.0,4.0,3.0,4.0
49252,7316,2,6462.0,1029928,20,3.0,0,0.0,4.0,3.0,0.0,2.0
49253,7320,4,38772.0,1029928,40,1.0,1,1.0,1.0,1.0,1.0,3.0
49254,7322,2,104469.0,1029928,14,5.0,0,,4.0,2.0,2.0,3.0
49255,7302,2,140440.8,1029928,22,1.0,0,2.0,4.0,3.0,2.0,2.0
49256,7316,1,3446.3999999999996,1029928,27,4.0,0,,4.0,0.0,0.0,8.0
49257,7305,5,62250.6,1029928,44,1.0,1,2.0,3.0,2.0,2.0,6.0
49258,7317,3,75390.0,1029928,56,3.0,1,1.0,2.0,1.0,1.0,2.0
49259,7306,2,73559.09999999999,1029928,15,1.0,0,0.0,4.0,2.0,0.0,2.0
49260,7309,1,75390.0,1029928,30,6.0,0,,4.0,1.0,1.0,7.0
49261,7305,5,199245.0,1029928,21,3.0,1,2.0,3.0,2.0,2.0,3.0
49262,7309,1,43080.0,1029928,13,6.0,0,,4.0,1.0,1.0,2.0
49263,7316,2,107700.0,1029928,33,5.0,0,,4.0,2.0,2.0,4.0
49264,7309,2,94560.59999999999,1029928,19,1.0,0,0.0,4.0,2.0,0.0,2.0
49265,7301,2,35864.1,1029928,11,1.0,0,2.0,4.0,1.0,1.0,6.0
49266,7306,1,13074.779999999999,1029928,8,6.0,0,,4.0,0.0,0.0,1.0
49267,7306,2,150887.69999999998,1029928,10,1.0,0,1.0,4.0,1.0,1.0,2.0
49268,7314,1,44157.0,1029928,10,4.0,0,,4.0,1.0,0.0,2.0
49269,7320,2,138286.8,1029928,9,1.0,0,0.0,4.0,2.0,0.0,2.0
49270,7312,2,215723.1,1029928,39,1.0,0,2.0,4.0,1.0,2.0,9.0
49271,7312,2,418953.0,1029928,12,1.0,0,1.0,4.0,3.0,1.0,2.0
49272,7315,3,140010.0,1029928,10,7.0,0,,4.0,2.0,3.0,2.0
49273,7321,1,16478.1,1029928,10,6.0,0,,4.0,1.0,0.0,2.0
49274,7319,5,124285.79999999999,1029928,14,3.0,1,2.0,2.0,2.0,2.0,2.0
49275,7313,2,44803.2,1029928,19,7.0,0,,4.0,2.0,1.0,8.0
49276,7311,5,163273.19999999998,1029928,25,1.0,1,1.0,3.0,2.0,1.0,3.0
49277,7314,1,24986.399999999998,1029928,13,6.0,0,,4.0,1.0,1.0,1.0
49278,7313,1,97468.5,1029928,8,4.0,0,,4.0,2.0,1.0,2.0
49279,7322,5,109854.0,1029928,20,3.0,1,1.0,2.0,2.0,3.0,4.0
49280,7301,1,26171.1,1029928,27,6.0,0,,4.0,1.0,1.0,9.0
49281,7321,4,109854.0,1029928,35,3.0,0,3.0,4.0,3.0,2.0,2.0
49282,7316,2,0.0,1029928,38,1.0,0,0.0,4.0,1.0,0.0,5.0
49283,7309,2,100161.0,1029928,16,1.0,0,2.0,4.0,2.0,2.0,6.0
49284,7322,5,138179.1,1029928,25,1.0,1,2.0,2.0,3.0,2.0,2.0
49285,7322,4,163273.19999999998,1029928,21,1.0,1,3.0,2.0,3.0,3.0,2.0
49286,7301,3,0.0,1029928,108,1.0,1,0.0,2.0,2.0,0.0,2.0
49287,7321,4,31017.6,1029928,7,3.0,1,0.0,3.0,2.0,1.0,9.0
49288,7314,1,68928.0,1029928,11,4.0,0,,4.0,1.0,1.0,7.0
49289,7301,2,132471.0,1029928,14,1.0,0,1.0,4.0,2.0,1.0,2.0
49290,7318,3,70758.9,1029928,37,1.0,0,3.0,4.0,2.0,3.0,3.0
49291,7311,3,183951.6,1029928,8,1.0,0,2.0,4.0,3.0,2.0,2.0
49292,7302,2,71297.4,1029928,13,1.0,0,1.0,4.0,3.0,1.0,2.0
49293,7301,4,486804.0,1029928,21,1.0,1,2.0,2.0,2.0,2.0,2.0
49294,7304,2,302690.85,1029928,12,7.0,0,,4.0,1.0,2.0,3.0
49295,7307,2,113085.0,1029928,7,1.0,0,0.0,4.0,2.0,0.0,2.0
49296,7305,3,118039.2,1029928,18,5.0,0,,4.0,3.0,2.0,1.0
49297,7309,3,164134.8,1029928,8,1.0,0,1.0,4.0,3.0,0.0,2.0
49298,7308,2,133978.8,1029928,8,1.0,0,0.0,4.0,1.0,0.0,2.0
49299,7307,1,41033.7,1029928,35,6.0,0,,4.0,1.0,0.0,6.0
49300,7304,1,0.0,1029928,11,6.0,0,,4.0,0.0,0.0,7.0
49301,7311,3,100161.0,1029928,20,2.0,0,2.0,4.0,3.0,2.0,2.0
49302,7319,2,154011.0,1029928,8,1.0,0,2.0,4.0,2.0,1.0,2.0
49303,7310,4,65697.0,1029928,26,2.0,1,1.0,3.0,3.0,2.0,6.0
49304,7318,3,134409.6,1029928,27,3.0,0,1.0,4.0,2.0,0.0,2.0
49305,7303,3,123855.0,1029928,32,3.0,0,3.0,4.0,4.0,2.0,2.0
49306,7305,2,44157.0,1029928,18,3.0,0,0.0,4.0,1.0,0.0,1.0
49307,7321,2,56004.0,1029928,23,5.0,0,,4.0,3.0,1.0,3.0
49308,7316,2,326223.3,1029928,23,1.0,0,2.0,4.0,2.0,2.0,2.0
49309,7306,4,86698.5,1029928,16,1.0,1,1.0,1.0,3.0,1.0,3.0
49310,7317,2,271737.87,1029928,20,5.0,0,,4.0,2.0,2.0,9.0
49311,7309,1,65697.0,1029928,16,6.0,0,,4.0,1.0,0.0,8.0
49312,7320,3,163273.19999999998,1029928,40,2.0,0,1.0,4.0,3.0,1.0,5.0
49313,7313,1,43941.6,1029928,8,6.0,0,,4.0,1.0,0.0,2.0
49314,7307,1,7754.4,1029928,20,6.0,0,,4.0,1.0,0.0,1.0
49315,7308,1,123855.0,1029928,12,4.0,0,,4.0,1.0,1.0,3.0
49316,7306,4,63543.0,1029928,37,1.0,1,1.0,2.0,3.0,1.0,9.0
49317,7304,2,91545.0,1029928,13,5.0,0,,4.0,2.0,2.0,5.0
49318,7316,1,19924.5,1029928,62,4.0,0,,4.0,0.0,1.0,9.0
49319,7302,2,463325.39999999997,1029928,14,1.0,0,0.0,4.0,2.0,0.0,2.0
49320,7318,3,112277.25,1029928,9,1.0,0,1.0,4.0,2.0,1.0,2.0
49321,7313,3,117393.0,1029928,17,1.0,1,1.0,1.0,2.0,1.0,2.0
49322,7315,3,4684.95,1029928,16,3.0,1,1.0,2.0,1.0,0.0,3.0
49323,7322,1,76251.59999999999,1029928,20,4.0,0,,4.0,2.0,1.0,6.0
49324,7306,2,35541.0,1029928,21,3.0,0,2.0,4.0,3.0,2.0,2.0
49325,7315,2,188475.0,1029928,7,5.0,0,,4.0,2.0,2.0,2.0
49326,7305,1,36294.9,1029928,49,6.0,0,,4.0,1.0,0.0,2.0
49327,7310,4,86160.0,1029928,63,1.0,1,1.0,1.0,0.0,1.0,2.0
49328,7315,2,42649.2,1029928,10,2.0,0,1.0,4.0,0.0,1.0,6.0
49329,7310,2,173827.8,1029928,8,1.0,0,0.0,4.0,2.0,0.0,2.0
49330,7310,2,213353.69999999998,1029928,6,1.0,0,1.0,4.0,1.0,0.0,7.0
49331,7317,3,87775.5,1029928,27,1.0,0,2.0,4.0,2.0,2.0,1.0
49332,7321,3,89821.8,1029928,9,1.0,0,1.0,4.0,1.0,1.0,2.0
49333,7314,3,201399.0,1029928,25,1.0,1,1.0,1.0,2.0,1.0,2.0
49334,7308,7,215400.0,1029928,85,1.0,1,1.0,2.0,3.0,1.0,2.0
49335,7301,3,50295.9,1029928,17,1.0,0,1.0,4.0,0.0,1.0,9.0
49336,7320,6,280020.0,1029928,15,1.0,1,2.0,2.0,3.0,2.0,2.0
49337,7316,1,75390.0,1029928,15,4.0,0,,4.0,1.0,1.0,6.0
49338,7310,2,371134.2,1029928,8,1.0,0,0.0,4.0,1.0,0.0,2.0
49339,7320,2,105869.09999999999,1029928,11,1.0,0,1.0,4.0,2.0,1.0,2.0
49340,7301,2,53850.0,1029928,25,2.0,1,1.0,2.0,2.0,1.0,3.0
49341,7315,2,104469.0,1029928,19,2.0,0,2.0,4.0,2.0,2.0,3.0
49342,7318,3,78621.0,1029928,25,1.0,0,3.0,4.0,3.0,3.0,3.0
49343,7320,1,64620.0,1029928,20,4.0,0,,4.0,1.0,1.0,3.0
49344,7318,2,129240.0,1029928,9,1.0,0,2.0,4.0,3.0,2.0,2.0
49345,7303,3,207861.0,1029928,18,1.0,0,2.0,4.0,3.0,2.0,2.0
49346,7308,3,206784.0,1029928,25,1.0,0,3.0,4.0,3.0,3.0,2.0
49347,7317,2,37695.0,1029928,13,5.0,0,,4.0,1.0,2.0,2.0
49348,7301,3,86160.0,1029928,9,1.0,1,1.0,2.0,4.0,1.0,2.0
49349,7305,4,140979.3,1029928,21,3.0,1,2.0,2.0,2.0,2.0,2.0
49350,7313,1,70005.0,1029928,12,6.0,0,,4.0,1.0,1.0,3.0
49351,7317,2,91006.5,1029928,13,3.0,0,1.0,4.0,0.0,1.0,2.0
49352,7304,5,10770.0,1029928,14,1.0,1,1.0,3.0,2.0,1.0,2.0
49353,7308,3,97360.8,1029928,19,1.0,0,2.0,4.0,3.0,1.0,5.0
49354,7315,2,40064.4,1029928,14,1.0,0,0.0,4.0,1.0,0.0,6.0
49355,7307,1,64620.0,1029928,10,6.0,0,,4.0,0.0,0.0,8.0
49356,7301,1,57942.6,1029928,9,6.0,0,,4.0,1.0,1.0,9.0
49357,7307,1,129240.0,1029928,11,6.0,0,,4.0,2.0,1.0,2.0
49358,7320,1,20872.26,1029928,15,6.0,0,,4.0,1.0,0.0,2.0
49359,7316,2,132471.0,1029928,23,7.0,0,,4.0,2.0,1.0,9.0
49360,7315,1,93731.31,1029928,44,6.0,0,,4.0,1.0,1.0,9.0
49361,7311,2,168012.0,1029928,19,7.0,0,,4.0,2.0,1.0,2.0
49362,7306,4,145395.0,1029928,13,1.0,1,2.0,2.0,2.0,2.0,6.0
49363,7308,2,75390.0,1029928,8,1.0,0,0.0,4.0,2.0,0.0,2.0
49364,7315,3,107807.7,1029928,62,1.0,0,3.0,4.0,2.0,3.0,2.0
49365,7310,2,607320.2999999999,1029928,6,1.0,0,1.0,4.0,2.0,1.0,2.0
49366,7311,2,346040.1,1029928,16,3.0,0,1.0,4.0,2.0,1.0,3.0
49367,7315,2,40710.6,1029928,11,1.0,0,2.0,4.0,2.0,2.0,3.0
49368,7316,2,86160.0,1029928,29,1.0,0,2.0,4.0,2.0,2.0,8.0
49369,7301,2,84113.7,1029928,9,1.0,0,1.0,4.0,1.0,1.0,2.0
49370,7303,6,48465.0,1029928,19,1.0,1,1.0,2.0,3.0,1.0,4.0
49371,7315,1,107700.0,1029928,26,6.0,0,,4.0,1.0,1.0,3.0
49372,7317,6,32310.0,1029928,29,1.0,1,1.0,3.0,2.0,1.0,9.0
49373,7313,3,29186.699999999997,1029928,21,1.0,0,2.0,4.0,2.0,0.0,7.0
49374,7321,5,56004.0,1029928,11,1.0,1,3.0,2.0,4.0,3.0,5.0
49375,7306,2,49218.9,1029928,11,2.0,0,1.0,4.0,3.0,1.0,3.0
49376,7313,3,155734.19999999998,1029928,22,1.0,0,2.0,4.0,3.0,2.0,2.0
49377,7306,5,54496.2,1029928,30,1.0,1,2.0,3.0,4.0,2.0,5.0
49378,7318,3,62466.0,1029928,44,3.0,1,1.0,1.0,2.0,1.0,9.0
49379,7310,1,117393.0,1029928,11,6.0,0,,4.0,1.0,1.0,7.0
49380,7301,4,119870.09999999999,1029928,12,3.0,1,2.0,2.0,0.0,2.0,3.0
49381,7313,2,55788.6,1029928,6,1.0,0,0.0,4.0,2.0,0.0,2.0
49382,7312,2,104469.0,1029928,12,7.0,0,,4.0,0.0,2.0,2.0
49383,7301,2,110931.0,1029928,11,1.0,0,2.0,4.0,2.0,2.0,9.0
49384,7322,3,75390.0,1029928,40,1.0,1,2.0,2.0,2.0,2.0,1.0
49385,7305,4,115992.9,1029928,44,2.0,0,3.0,4.0,3.0,2.0,3.0
49386,7303,10,189982.8,1029928,11,1.0,1,3.0,2.0,0.0,5.0,2.0
49387,7309,1,29725.199999999997,1029928,11,4.0,0,,4.0,2.0,0.0,2.0
49388,7302,2,126978.29999999999,1029928,78,1.0,0,0.0,4.0,3.0,0.0,2.0
49389,7305,2,87237.0,1029928,17,3.0,0,1.0,4.0,2.0,1.0,8.0
49390,7308,2,330639.0,1029928,17,1.0,0,2.0,4.0,1.0,2.0,3.0
49391,7304,1,38147.34,1029928,10,6.0,0,,4.0,1.0,0.0,2.0
49392,7314,2,93612.84,1029928,10,1.0,0,0.0,4.0,0.0,0.0,9.0
49393,7311,4,294451.8,1029928,10,1.0,1,2.0,2.0,2.0,2.0,6.0
49394,7315,3,135378.9,1029928,20,1.0,0,2.0,4.0,2.0,2.0,8.0
49395,7304,2,51588.299999999996,1029928,18,1.0,0,1.0,4.0,3.0,1.0,2.0
49396,7320,1,49757.4,1029928,12,4.0,0,,4.0,1.0,0.0,2.0
