SERIALNO,HHID,PUMA,NP,HHADJINC,WGTP,HHT,GQ_type,BLD,HUPAC
2017000053133,405,7319,2,269250.0,21,1.0,0,2.0,4.0
2017000053138,406,7311,2,210015.0,26,1.0,0,2.0,4.0
2017000053452,407,7308,1,105632.15999999999,19,4.0,0,8.0,4.0
2017000053902,408,7308,1,26386.5,10,6.0,0,2.0,4.0
2017000054039,409,7311,2,93699.0,24,7.0,0,5.0,4.0
2017000054056,410,7302,1,52773.0,39,4.0,0,2.0,4.0
2017000054286,411,7321,3,75605.4,13,1.0,0,2.0,4.0
2017000054336,412,7310,2,53850.0,15,5.0,0,6.0,4.0
2017000054653,413,7303,2,98545.5,7,1.0,0,2.0,4.0
2017000054815,414,7306,1,70985.06999999999,10,6.0,0,9.0,4.0
2017000054914,415,7321,8,85083.0,7,1.0,0,2.0,2.0
2017000055268,416,7302,3,530961.0,16,1.0,0,2.0,1.0
2017000055300,417,7303,1,17124.3,11,4.0,0,9.0,4.0
2017000055347,418,7303,4,128109.15,12,3.0,0,2.0,2.0
2017000055957,419,7313,2,20247.6,10,3.0,0,2.0,4.0
2017000056183,420,7307,1,7969.799999999999,17,6.0,0,1.0,4.0
2017000056336,421,7313,5,30156.0,19,1.0,0,2.0,2.0
2017000056449,422,7309,7,188475.0,68,1.0,0,2.0,3.0
2017000056522,423,7321,1,7431.299999999999,8,6.0,0,9.0,4.0
2017000056841,424,7304,1,530961.0,70,4.0,0,2.0,4.0
2017000057063,425,7319,2,110198.64,9,1.0,0,2.0,4.0
2017000057448,426,7318,3,260203.19999999998,9,1.0,0,3.0,4.0
2017000057504,427,7306,5,198168.0,12,1.0,0,3.0,2.0
2017000057571,428,7313,4,82929.0,22,2.0,0,2.0,2.0
2017000057687,429,7316,1,86160.0,14,4.0,0,6.0,4.0
2017000057824,430,7320,2,80775.0,18,7.0,0,3.0,4.0
2017000057874,431,7315,2,176628.0,25,5.0,0,8.0,4.0
2017000058304,432,7302,2,158534.4,12,1.0,0,2.0,4.0
2017000058376,433,7313,5,409260.0,14,1.0,0,2.0,2.0
2017000058559,434,7305,2,362410.5,19,1.0,0,2.0,4.0
2017000058568,435,7310,1,15078.0,40,6.0,0,9.0,4.0
2017000058831,436,7307,2,119547.0,14,1.0,0,2.0,4.0
2017000058908,437,7307,2,59558.1,15,1.0,0,2.0,4.0
2017000058962,438,7309,3,434246.39999999997,24,2.0,0,2.0,4.0
2017000059101,439,7306,5,134625.0,11,1.0,0,2.0,3.0
2017000059139,440,7318,4,41141.4,24,3.0,0,6.0,2.0
2017000059370,441,7306,3,74743.8,15,2.0,0,2.0,4.0
2017000059617,442,7313,3,189228.9,14,2.0,0,3.0,4.0
2017000059622,443,7312,1,36618.0,12,4.0,0,9.0,4.0
2017000060060,444,7315,2,75390.0,21,1.0,0,2.0,4.0
2017000060087,445,7313,1,10016.1,11,6.0,0,3.0,4.0
2017000060155,446,7301,1,57942.6,21,6.0,0,3.0,4.0
2017000060544,447,7315,3,586534.2,12,1.0,0,2.0,1.0
2017000060586,448,7321,3,7000.5,22,3.0,0,3.0,3.0
2017000060786,449,7321,3,98007.0,24,1.0,0,5.0,2.0
2017000060788,450,7304,2,58158.0,13,5.0,0,3.0,4.0
2017000061091,451,7318,5,71297.4,11,1.0,0,2.0,4.0
2017000061148,452,7322,1,23801.7,23,6.0,0,2.0,4.0
2017000061188,453,7310,3,86160.0,33,1.0,0,9.0,2.0
2017000061464,454,7316,2,100161.0,15,1.0,0,6.0,4.0
2017000061754,455,7313,2,128701.5,15,1.0,0,2.0,4.0
2017000062021,456,7321,3,15078.0,10,3.0,0,3.0,2.0
2017000062056,457,7306,2,37695.0,9,1.0,0,2.0,4.0
2017000062083,458,7309,1,64620.0,60,4.0,0,2.0,4.0
2017000062178,459,7315,2,33602.4,23,5.0,0,2.0,4.0
2017000062636,460,7305,3,40926.0,11,3.0,0,9.0,1.0
2017000062850,461,7315,1,31233.0,30,4.0,0,2.0,4.0
2017000062904,462,7307,3,266557.5,13,1.0,0,2.0,4.0
2017000063044,463,7322,2,11631.6,10,3.0,0,5.0,4.0
2017000063052,464,7307,2,121916.4,20,1.0,0,2.0,4.0
2017000063108,465,7303,3,164565.6,13,3.0,0,3.0,4.0
2017000063374,466,7321,1,10339.199999999999,10,6.0,0,8.0,4.0
2017000063709,467,7316,1,21540.0,19,6.0,0,9.0,4.0
2017000063810,468,7314,4,360148.8,11,1.0,0,3.0,4.0
2017000063864,469,7313,2,132471.0,6,1.0,0,2.0,4.0
2017000063910,470,7303,7,103392.0,10,1.0,0,2.0,3.0
2017000063958,471,7301,2,114269.7,13,1.0,0,2.0,4.0
2017000064223,472,7303,2,32310.0,10,7.0,0,3.0,4.0
2017000064321,473,7310,1,37695.0,7,4.0,0,2.0,4.0
2017000064323,474,7307,2,150780.0,15,1.0,0,2.0,4.0
2017000064457,475,7322,3,99514.8,12,1.0,0,2.0,4.0
2017000064487,476,7302,1,18201.3,5,6.0,0,2.0,4.0
2017000064494,477,7310,2,117393.0,11,1.0,0,2.0,4.0
2017000064690,478,7315,2,107193.81,12,1.0,0,2.0,4.0
2017000064757,479,7315,1,26601.899999999998,14,6.0,0,2.0,4.0
2017000064774,480,7308,4,354333.0,14,1.0,0,2.0,2.0
2017000064775,481,7316,1,266772.89999999997,20,6.0,0,9.0,4.0
2017000065225,482,7310,2,119547.0,12,1.0,0,2.0,4.0
2017000065275,483,7321,3,4523.4,11,3.0,0,3.0,2.0
2017000065339,484,7304,1,116316.0,47,6.0,0,3.0,4.0
2017000065578,485,7321,2,17016.6,12,3.0,0,2.0,4.0
2017000065583,486,7303,2,48141.9,22,1.0,0,2.0,4.0
2017000065676,487,7302,2,113946.59999999999,2,2.0,0,1.0,2.0
2017000066025,488,7309,4,156165.0,13,3.0,0,6.0,1.0
2017000066096,489,7318,1,379534.8,13,4.0,0,8.0,4.0
2017000066158,490,7319,4,135702.0,48,2.0,0,2.0,3.0
2017000066276,491,7321,5,19386.0,9,2.0,0,7.0,3.0
2017000066410,492,7316,2,41033.7,11,2.0,0,6.0,4.0
2017000066446,493,7317,4,145395.0,14,1.0,0,2.0,1.0
2017000066485,494,7309,3,140010.0,36,1.0,0,2.0,2.0
2017000066529,495,7310,2,376950.0,11,1.0,0,2.0,4.0
2017000066562,496,7302,2,70005.0,5,1.0,0,2.0,4.0
2017000066633,497,7307,4,57081.0,22,1.0,0,2.0,2.0
2017000066809,498,7306,3,96930.0,11,3.0,0,3.0,4.0
2017000066961,499,7307,1,19386.0,65,4.0,0,5.0,4.0
2017000066995,500,7309,3,58911.899999999994,66,1.0,0,3.0,4.0
2017000067113,501,7310,1,80775.0,19,6.0,0,3.0,4.0
2017000067143,502,7313,3,242325.0,8,1.0,0,2.0,4.0
2017000067293,503,7302,2,70435.8,19,1.0,0,2.0,4.0
2017000067604,504,7314,1,53850.0,16,4.0,0,2.0,4.0
2017000068181,505,7311,4,384489.0,22,1.0,0,2.0,2.0
2017000068199,506,7314,4,33387.0,15,3.0,0,2.0,4.0
2017000068309,507,7322,5,93914.4,13,1.0,0,1.0,4.0
2017000068519,508,7315,2,132471.0,12,5.0,0,2.0,4.0
2017000068612,509,7317,6,45234.0,14,1.0,0,2.0,3.0
2017000068767,510,7322,5,129886.2,13,1.0,0,2.0,2.0
2017000068902,511,7315,1,140010.0,23,6.0,0,8.0,4.0
2017000068911,512,7310,2,243186.59999999998,17,1.0,0,2.0,4.0
2017000068949,513,7304,5,430800.0,30,1.0,0,2.0,3.0
2017000068973,514,7301,2,136455.9,26,1.0,0,2.0,4.0
2017000069029,515,7313,3,21216.899999999998,18,1.0,0,3.0,4.0
2017000069127,516,7313,4,40926.0,16,1.0,0,9.0,2.0
2017000069188,517,7310,6,156165.0,39,1.0,0,2.0,2.0
2017000069215,518,7312,4,87237.0,38,1.0,0,9.0,4.0
2017000069738,519,7302,1,258480.0,44,4.0,0,2.0,4.0
2017000069874,520,7314,2,204630.0,25,1.0,0,2.0,4.0
2017000070119,521,7322,1,25848.0,26,4.0,0,7.0,4.0
2017000070171,522,7322,1,44372.4,18,4.0,0,2.0,4.0
2017000070201,523,7317,4,129670.79999999999,17,3.0,0,2.0,4.0
2017000070371,524,7310,3,64081.5,76,3.0,0,3.0,1.0
2017000070567,525,7313,3,21001.5,25,1.0,0,8.0,4.0
2017000070608,526,7319,4,140010.0,11,1.0,0,2.0,3.0
2017000070664,527,7311,2,118868.48999999999,17,1.0,0,2.0,4.0
2017000070685,528,7304,1,43510.799999999996,13,4.0,0,2.0,4.0
2017000070697,529,7303,3,113085.0,12,1.0,0,2.0,4.0
2017000071028,530,7313,3,81744.3,13,3.0,0,1.0,4.0
2017000071957,531,7321,4,13354.8,17,3.0,0,1.0,2.0
2017000072016,532,7306,3,177920.4,8,2.0,0,2.0,4.0
2017000072046,533,7318,3,26386.5,31,3.0,0,2.0,2.0
2017000072072,534,7322,4,157866.66,14,1.0,0,2.0,2.0
2017000072290,535,7302,1,70005.0,71,4.0,0,2.0,4.0
2017000072423,536,7315,3,100914.9,12,1.0,0,2.0,2.0
2017000072434,537,7309,5,30694.5,48,1.0,0,2.0,1.0
2017000072595,538,7316,1,140010.0,14,6.0,0,9.0,4.0
2017000072628,539,7313,1,129240.0,26,4.0,0,7.0,4.0
2017000072769,540,7322,2,105546.0,9,5.0,0,2.0,4.0
2017000072859,541,7314,2,16801.2,14,1.0,0,2.0,4.0
2017000072886,542,7316,1,96930.0,11,6.0,0,7.0,4.0
2017000073082,543,7315,3,159719.1,19,1.0,0,2.0,4.0
2017000073223,544,7320,1,398490.0,12,4.0,0,3.0,4.0
2017000073414,545,7306,5,50619.0,31,1.0,0,3.0,2.0
2017000073739,546,7305,3,1830.8999999999999,53,1.0,0,8.0,1.0
2017000073841,547,7307,2,70005.0,12,1.0,0,2.0,4.0
2017000073929,548,7313,2,39418.2,20,2.0,0,2.0,4.0
2017000074009,549,7318,1,107161.5,18,6.0,0,2.0,4.0
2017000074016,550,7301,2,67851.0,20,1.0,0,2.0,4.0
2017000074047,551,7308,2,113838.9,15,1.0,0,7.0,4.0
2017000074129,552,7301,2,28002.0,13,1.0,0,3.0,4.0
2017000074430,553,7316,2,113085.0,36,7.0,0,2.0,4.0
2017000074566,554,7302,3,400428.6,2,3.0,0,2.0,2.0
2017000074591,555,7317,1,54927.0,12,6.0,0,7.0,4.0
2017000074858,556,7319,2,43187.7,11,1.0,0,2.0,4.0
2017000075035,557,7302,2,43726.2,4,5.0,0,2.0,4.0
2017000075062,558,7322,2,103499.7,8,1.0,0,2.0,4.0
2017000075174,559,7316,1,174904.8,53,4.0,0,8.0,4.0
2017000075674,560,7307,1,13462.5,5,4.0,0,2.0,4.0
2017000075717,561,7308,4,247710.0,21,1.0,0,2.0,3.0
2017000075916,562,7321,2,39849.0,14,1.0,0,9.0,4.0
2017000076004,563,7313,3,16155.0,14,3.0,0,9.0,2.0
2017000076140,564,7318,3,114689.73,7,1.0,0,2.0,4.0
2017000076165,565,7306,3,80775.0,11,1.0,0,2.0,4.0
2017000076236,566,7322,3,135271.19999999998,20,1.0,0,2.0,4.0
2017000076263,567,7311,1,25848.0,83,6.0,0,2.0,4.0
2017000076331,568,7305,4,53850.0,11,1.0,0,5.0,3.0
2017000076703,569,7301,5,131070.9,32,1.0,0,2.0,2.0
2017000076997,570,7319,2,41895.299999999996,19,7.0,0,2.0,4.0
2017000076999,571,7316,1,25632.6,12,6.0,0,6.0,4.0
2017000077256,572,7306,2,105115.2,9,1.0,0,2.0,4.0
2017000077289,573,7309,3,228324.0,12,1.0,0,2.0,4.0
2017000077487,574,7303,2,102315.0,17,2.0,0,2.0,2.0
2017000077546,575,7319,2,43080.0,33,3.0,0,2.0,4.0
2017000077914,576,7311,2,163704.0,7,1.0,0,2.0,4.0
2017000077982,577,7319,1,22509.3,13,4.0,0,2.0,4.0
2017000078442,578,7307,1,66569.37,7,6.0,0,2.0,4.0
2017000078459,579,7304,2,100161.0,15,7.0,0,5.0,4.0
2017000078655,580,7301,1,25094.1,28,4.0,0,3.0,4.0
2017000078722,581,7306,3,113085.0,11,1.0,0,2.0,2.0
2017000079055,582,7301,2,93699.0,12,7.0,0,3.0,4.0
2017000079056,583,7321,2,60527.399999999994,12,1.0,0,2.0,4.0
2017000079172,584,7314,3,306945.0,13,1.0,0,2.0,4.0
2017000079185,585,7321,2,32310.0,36,3.0,0,9.0,1.0
2017000079432,586,7308,3,150780.0,16,1.0,0,3.0,2.0
2017000079465,587,7316,2,78297.9,22,1.0,0,9.0,4.0
2017000079532,588,7302,2,3392.5499999999997,4,1.0,0,1.0,4.0
2017000079559,589,7315,2,202691.4,10,1.0,0,3.0,4.0
2017000079663,590,7319,5,258803.09999999998,8,1.0,0,2.0,2.0
2017000079668,591,7308,2,115239.0,12,1.0,0,2.0,4.0
2017000079737,592,7314,2,99730.2,18,1.0,0,2.0,4.0
2017000080207,593,7304,2,96606.9,14,1.0,0,3.0,4.0
2017000080801,594,7318,4,9046.8,31,3.0,0,8.0,3.0
2017000081061,595,7303,3,86170.76999999999,29,3.0,0,2.0,4.0
2017000081677,596,7316,1,52665.299999999996,24,6.0,0,5.0,4.0
2017000081686,597,7305,3,9434.52,18,1.0,0,2.0,4.0
2017000081965,598,7305,4,32310.0,18,1.0,0,2.0,3.0
2017000082120,599,7319,2,64620.0,12,2.0,0,2.0,2.0
2017000082408,600,7314,2,617121.0,20,1.0,0,2.0,4.0
2017000082413,601,7308,3,180936.0,23,1.0,0,2.0,2.0
2017000082472,602,7307,2,44372.4,11,1.0,0,2.0,4.0
2017000082775,603,7309,1,107700.0,21,4.0,0,6.0,4.0
2017000082832,604,7306,3,83898.3,11,3.0,0,2.0,4.0
2017000082871,605,7309,2,191275.19999999998,13,1.0,0,2.0,4.0
2017000083001,606,7315,7,78190.2,35,3.0,0,2.0,2.0
2017000083158,607,7305,4,175012.5,22,1.0,0,2.0,2.0
2017000083224,608,7319,4,130855.5,18,1.0,0,2.0,2.0
2017000083312,609,7305,4,170166.0,20,1.0,0,3.0,3.0
2017000083354,610,7310,1,25955.7,23,4.0,0,9.0,4.0
2017000083683,611,7316,1,73236.0,57,6.0,0,9.0,4.0
2017000083788,612,7320,2,68712.59999999999,13,3.0,0,2.0,4.0
2017000083926,613,7311,3,94991.4,11,1.0,0,2.0,4.0
2017000084137,614,7307,1,24340.2,19,6.0,0,2.0,4.0
2017000084165,615,7317,4,52773.0,11,1.0,0,9.0,2.0
2017000084191,616,7322,3,75390.0,23,1.0,0,6.0,4.0
2017000084502,617,7303,3,96930.0,13,3.0,0,7.0,4.0
2017000084785,618,7310,3,162627.0,55,5.0,0,2.0,4.0
2017000084789,619,7315,2,46203.299999999996,10,1.0,0,9.0,4.0
2017000084818,620,7301,2,173397.0,22,1.0,0,2.0,4.0
2017000084888,621,7312,2,53957.7,21,5.0,0,2.0,4.0
2017000084976,622,7319,5,269250.0,22,1.0,0,2.0,2.0
2017000085015,623,7313,4,123316.5,21,1.0,0,7.0,2.0
2017000085327,624,7314,3,177920.4,18,1.0,0,2.0,1.0
2017000085356,625,7314,2,79051.8,11,1.0,0,2.0,4.0
2017000085527,626,7319,1,66774.0,12,4.0,0,2.0,4.0
2017000085636,627,7309,2,95637.59999999999,24,1.0,0,8.0,4.0
2017000085917,628,7320,3,176628.0,47,1.0,0,2.0,4.0
2017000086028,629,7317,1,59235.0,41,4.0,0,7.0,4.0
2017000086290,630,7314,1,2800.2,46,6.0,0,6.0,4.0
2017000086308,631,7302,2,65050.799999999996,12,1.0,0,2.0,4.0
2017000086520,632,7320,2,224877.59999999998,8,3.0,0,2.0,4.0
2017000086666,633,7315,2,124608.9,12,1.0,0,2.0,4.0
2017000086672,634,7312,2,193860.0,16,1.0,0,2.0,4.0
2017000086895,635,7307,3,80775.0,36,2.0,0,2.0,3.0
2017000087090,636,7307,1,43618.5,21,4.0,0,1.0,4.0
2017000087219,637,7317,2,71534.34,16,1.0,0,6.0,4.0
2017000087247,638,7310,2,626275.5,13,1.0,0,9.0,4.0
2017000087296,639,7322,4,145395.0,17,1.0,0,2.0,1.0
2017000087297,640,7314,4,220785.0,47,1.0,0,2.0,2.0
2017000087448,641,7313,5,60204.299999999996,21,1.0,0,1.0,2.0
2017000087605,642,7316,1,96930.0,23,6.0,0,4.0,4.0
2017000087616,643,7301,1,50306.67,13,6.0,0,3.0,4.0
2017000087852,644,7314,3,224016.0,23,1.0,0,2.0,4.0
2017000088063,645,7309,3,258480.0,33,1.0,0,2.0,1.0
2017000088170,646,7313,1,72589.8,11,4.0,0,2.0,4.0
2017000088378,647,7304,2,135702.0,30,1.0,0,3.0,4.0
2017000088525,648,7315,3,207861.0,22,1.0,0,2.0,2.0
2017000088536,649,7308,2,378673.2,19,1.0,0,3.0,4.0
2017000088693,650,7301,1,25848.0,16,4.0,0,3.0,4.0
2017000088727,651,7308,1,3769.5,19,6.0,0,1.0,4.0
2017000088731,652,7322,2,86160.0,27,1.0,0,9.0,4.0
2017000088860,653,7320,4,89391.0,15,1.0,0,2.0,2.0
2017000088882,654,7310,2,287882.1,8,1.0,0,2.0,4.0
2017000089111,655,7309,4,280020.0,14,1.0,0,2.0,1.0
2017000089149,656,7316,1,33387.0,16,4.0,0,2.0,4.0
2017000089370,657,7311,5,243186.59999999998,22,1.0,0,2.0,2.0
2017000090133,658,7301,4,150241.5,18,7.0,0,3.0,4.0
2017000090191,659,7312,1,29725.199999999997,26,4.0,0,9.0,4.0
2017000090466,660,7306,2,49865.1,9,3.0,0,2.0,4.0
2017000090544,661,7307,2,88314.0,9,1.0,0,5.0,4.0
2017000090586,662,7320,4,105546.0,76,2.0,0,2.0,3.0
2017000090649,663,7308,2,216046.19999999998,25,1.0,0,2.0,4.0
2017000090653,664,7317,5,48895.799999999996,12,1.0,0,3.0,2.0
2017000090660,665,7303,3,58158.0,7,1.0,0,2.0,2.0
2017000091103,666,7314,3,51696.0,10,7.0,0,6.0,4.0
2017000091313,667,7320,4,157026.6,24,1.0,0,8.0,4.0
2017000091403,668,7309,4,530961.0,41,1.0,0,2.0,3.0
2017000091415,669,7314,4,218631.0,13,1.0,0,2.0,2.0
2017000091741,670,7310,2,134086.5,13,1.0,0,2.0,4.0
2017000091827,671,7313,5,90468.0,13,1.0,0,8.0,3.0
2017000091970,672,7322,7,119547.0,18,1.0,0,2.0,3.0
2017000092159,673,7305,2,13354.8,24,1.0,0,1.0,4.0
2017000092342,674,7309,5,213030.6,12,1.0,0,2.0,2.0
2017000092395,675,7310,1,177274.19999999998,14,6.0,0,2.0,4.0
2017000092403,676,7314,1,39849.0,22,6.0,0,8.0,4.0
2017000092440,677,7310,2,269250.0,7,1.0,0,2.0,4.0
2017000092466,678,7301,2,172212.3,90,2.0,0,2.0,4.0
2017000092533,679,7317,1,17662.8,20,6.0,0,9.0,4.0
2017000092586,680,7317,5,170812.19999999998,11,1.0,0,2.0,2.0
2017000092703,681,7313,1,50619.0,21,6.0,0,2.0,4.0
2017000092801,682,7314,3,63758.399999999994,82,1.0,0,2.0,2.0
2017000093003,683,7321,2,31340.699999999997,15,2.0,0,9.0,2.0
2017000093044,684,7309,1,21540.0,112,6.0,0,8.0,4.0
2017000093464,685,7321,1,70005.0,18,4.0,0,2.0,4.0
2017000093566,686,7301,1,204630.0,30,4.0,0,2.0,4.0
2017000093732,687,7310,2,470972.1,18,1.0,0,2.0,4.0
2017000093810,688,7313,3,26925.0,73,3.0,0,6.0,3.0
2017000093838,689,7302,3,200322.0,21,1.0,0,2.0,4.0
2017000093899,690,7312,2,145395.0,24,1.0,0,2.0,4.0
2017000094279,691,7319,3,499728.0,24,1.0,0,2.0,4.0
2017000094403,692,7301,3,49542.0,16,1.0,0,2.0,2.0
2017000094689,693,7322,6,87452.4,10,1.0,0,2.0,2.0
2017000095048,694,7316,1,135594.3,20,6.0,0,8.0,4.0
2017000095636,695,7313,2,53850.0,16,5.0,0,8.0,4.0
2017000095667,696,7313,2,45277.08,7,3.0,0,2.0,4.0
2017000095745,697,7317,3,37156.5,16,1.0,0,2.0,4.0
2017000095817,698,7319,1,48465.0,12,6.0,0,2.0,4.0
2017000095874,699,7315,4,213353.69999999998,11,1.0,0,1.0,4.0
2017000095970,700,7315,2,86160.0,57,5.0,0,8.0,4.0
2017000096287,701,7302,5,103392.0,39,1.0,0,2.0,2.0
2017000096304,702,7314,2,122993.4,12,1.0,0,6.0,4.0
2017000096481,703,7312,1,18481.32,13,4.0,0,2.0,4.0
2017000096697,704,7316,5,41356.799999999996,33,3.0,0,2.0,3.0
2017000096787,705,7314,4,122778.0,14,1.0,0,2.0,4.0
2017000096962,706,7314,5,75605.4,29,1.0,0,3.0,2.0
2017000097050,707,7313,5,130855.5,13,1.0,0,2.0,2.0
2017000097251,708,7315,2,202476.0,12,5.0,0,2.0,4.0
2017000097370,709,7317,1,24771.0,12,4.0,0,2.0,4.0
2017000097556,710,7308,4,193860.0,44,1.0,0,2.0,2.0
2017000097613,711,7318,6,163057.8,13,1.0,0,2.0,2.0
2017000097661,712,7305,1,15939.599999999999,12,6.0,0,9.0,4.0
2017000097667,713,7301,3,132471.0,15,1.0,0,9.0,1.0
2017000097804,714,7310,2,291867.0,12,1.0,0,2.0,4.0
2017000097955,715,7309,4,104856.72,13,1.0,0,2.0,4.0
2017000098301,716,7302,2,30220.62,12,3.0,0,2.0,2.0
2017000098332,717,7321,1,11523.9,7,6.0,0,9.0,4.0
2017000098335,718,7316,1,102315.0,24,6.0,0,9.0,4.0
2017000098475,719,7317,5,16370.4,24,3.0,0,5.0,3.0
2017000098974,720,7315,1,73236.0,80,6.0,0,2.0,4.0
2017000099049,721,7316,1,91588.08,17,4.0,0,8.0,4.0
2017000099125,722,7321,4,144318.0,14,1.0,0,2.0,1.0
2017000099255,723,7305,1,60096.6,13,6.0,0,1.0,4.0
2017000099627,724,7310,2,556809.0,18,1.0,0,2.0,4.0
2017000099853,725,7321,4,96930.0,36,1.0,0,2.0,2.0
2017000100038,726,7302,2,53850.0,5,1.0,0,2.0,4.0
2017000100133,727,7303,2,42326.1,15,1.0,0,2.0,4.0
2017000100168,728,7303,11,422507.1,12,5.0,0,2.0,4.0
2017000100217,729,7313,3,52126.799999999996,63,3.0,0,7.0,3.0
2017000100565,730,7306,4,145933.5,7,1.0,0,2.0,2.0
2017000100765,731,7307,3,59342.7,5,3.0,0,2.0,4.0
2017000100834,732,7318,5,29725.199999999997,28,3.0,0,2.0,3.0
2017000100934,733,7301,2,23694.0,9,5.0,0,6.0,4.0
2017000101110,734,7321,2,61733.64,7,1.0,0,2.0,4.0
2017000101166,735,7308,3,145395.0,12,1.0,0,2.0,2.0
2017000101386,736,7308,5,156165.0,11,1.0,0,2.0,3.0
2017000101674,737,7316,1,86806.2,28,4.0,0,9.0,4.0
2017000101759,738,7309,4,82390.5,24,1.0,0,2.0,4.0
2017000101782,739,7315,1,14399.49,24,4.0,0,8.0,4.0
2017000101856,740,7315,1,183090.0,10,4.0,0,2.0,4.0
2017000102151,741,7313,2,32460.78,19,5.0,0,7.0,4.0
2017000102216,742,7306,2,108777.0,7,1.0,0,2.0,4.0
2017000102246,743,7310,1,75390.0,30,4.0,0,6.0,4.0
2017000102258,744,7315,1,107700.0,9,4.0,0,5.0,4.0
2017000102369,745,7309,5,247063.8,49,1.0,0,2.0,2.0
2017000102401,746,7311,3,164005.56,20,1.0,0,2.0,2.0
2017000102422,747,7307,3,168701.28,20,1.0,0,2.0,2.0
2017000102423,748,7308,1,215507.69999999998,15,4.0,0,5.0,4.0
2017000102639,749,7312,2,134625.0,23,5.0,0,3.0,4.0
2017000102729,750,7313,2,31879.199999999997,10,1.0,0,9.0,4.0
2017000102831,751,7320,4,107915.4,27,1.0,0,2.0,2.0
2017000102833,752,7306,4,91545.0,49,2.0,0,7.0,4.0
2017000102995,753,7309,2,62142.899999999994,22,1.0,0,2.0,4.0
2017000103179,754,7305,2,200322.0,13,1.0,0,2.0,4.0
2017000103301,755,7304,2,217554.0,10,1.0,0,2.0,4.0
2017000103365,756,7316,2,68928.0,17,7.0,0,2.0,4.0
2017000103558,757,7315,1,175658.69999999998,7,6.0,0,6.0,4.0
2017000103758,758,7314,1,0.0,18,6.0,0,9.0,4.0
2017000103831,759,7313,4,27678.899999999998,13,2.0,0,9.0,4.0
2017000104142,760,7321,2,68928.0,15,5.0,0,7.0,4.0
2017000104309,761,7316,1,130317.0,19,4.0,0,6.0,4.0
2017000104426,762,7313,2,1400.1,16,3.0,0,9.0,2.0
2017000104431,763,7316,2,25848.0,9,7.0,0,6.0,4.0
2017000104620,764,7318,6,56219.399999999994,44,3.0,0,2.0,3.0
2017000104684,765,7314,3,99299.4,12,1.0,0,2.0,4.0
2017000104723,766,7316,1,166935.0,22,4.0,0,8.0,4.0
2017000104754,767,7315,4,170058.3,26,1.0,0,2.0,4.0
2017000104769,768,7316,2,68497.2,10,3.0,0,3.0,4.0
2017000104938,769,7321,5,128270.7,38,1.0,0,2.0,1.0
2017000105154,770,7304,1,28002.0,20,4.0,0,6.0,4.0
2017000105583,771,7320,6,117393.0,65,1.0,0,2.0,2.0
2017000105595,772,7301,3,34571.7,36,3.0,0,9.0,4.0
2017000105695,773,7308,2,517175.39999999997,12,1.0,0,2.0,4.0
2017000105699,774,7311,2,405027.38999999996,38,1.0,0,2.0,4.0
2017000105848,775,7321,2,1346.25,22,3.0,0,9.0,4.0
2017000106204,776,7304,1,10123.8,14,6.0,0,3.0,4.0
2017000106245,777,7309,3,116854.5,15,1.0,0,2.0,4.0
2017000106360,778,7308,4,164350.19999999998,13,3.0,0,2.0,4.0
2017000106389,779,7304,1,79698.0,25,4.0,0,7.0,4.0
2017000107055,780,7301,3,76283.91,46,1.0,0,4.0,2.0
2017000107074,781,7317,1,75390.0,13,6.0,0,2.0,4.0
2017000107246,782,7311,5,638661.0,17,1.0,0,2.0,2.0
2017000107339,783,7314,1,156800.43,13,6.0,0,2.0,4.0
2017000107401,784,7322,2,29940.6,18,1.0,0,2.0,4.0
2017000107583,785,7316,2,156165.0,46,1.0,0,2.0,4.0
2017000107654,786,7316,3,66343.2,14,1.0,0,2.0,4.0
2017000107720,787,7305,2,145395.0,20,1.0,0,2.0,4.0
2017000107841,788,7309,1,20463.0,24,4.0,0,2.0,4.0
2017000108107,789,7310,1,118470.0,30,6.0,0,7.0,4.0
2017000108220,790,7315,5,183090.0,24,1.0,0,2.0,2.0
2017000108274,791,7306,2,69897.3,7,7.0,0,2.0,4.0
2017000108431,792,7322,1,12600.9,9,4.0,0,5.0,4.0
2017000108604,793,7310,1,13139.4,10,6.0,0,2.0,4.0
2017000108686,794,7302,2,152718.6,21,1.0,0,2.0,4.0
2017000108707,795,7317,2,10123.8,16,7.0,0,2.0,4.0
2017000108862,796,7310,4,191706.0,57,3.0,0,6.0,1.0
2017000108983,797,7320,2,109854.0,11,1.0,0,2.0,4.0
2017000109178,798,7313,2,44372.4,7,7.0,0,2.0,4.0
2017000109291,799,7307,2,42326.1,14,1.0,0,1.0,4.0
2017000109362,800,7310,2,283251.0,11,1.0,0,2.0,4.0
2017000109403,801,7319,3,82498.2,8,1.0,0,2.0,4.0
2017000109533,802,7310,2,86160.0,49,5.0,0,8.0,4.0
2017000109537,803,7308,3,38233.5,22,2.0,0,9.0,2.0
2017000109541,804,7321,3,77651.7,12,1.0,0,2.0,4.0
2017000109566,805,7316,1,1723.1999999999998,11,4.0,0,8.0,4.0
2017000109575,806,7317,4,105546.0,13,1.0,0,3.0,1.0
2017000109655,807,7321,1,16133.46,20,6.0,0,9.0,4.0
2017000109731,808,7317,1,20893.8,17,6.0,0,2.0,4.0
2017000109759,809,7308,2,210445.8,18,1.0,0,3.0,4.0
