HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
29010,1,7315,55,0,3.0,1,6.0,4.0,,1,1,0,White,92,,3720.0,21.0,0,331021,33
29010,2,7315,54,0,1.0,2,1.0,4.0,40.0,1,1,1,White,722,1.0,310.0,16.0,1,119051,11
29011,1,7311,42,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,33,2.0,1410.0,22.0,1,172070,17
29011,2,7311,41,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,51,1.0,410.0,21.0,1,119141,11
29012,1,7311,33,0,7.0,2,1.0,4.0,40.0,6,1,1,Asian,52,1.0,4930.0,22.0,1,419031,41
29012,2,7311,31,0,7.0,1,1.0,4.0,40.0,6,1,1,Asian,33,1.0,1760.0,24.0,1,192099,19
29013,1,7303,64,0,,1,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
29014,1,7311,51,0,5.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,2006.0,22.0,1,211019,21
29014,2,7311,58,0,,1,6.0,2.0,,9,1,0,Two or More,0,,,21.0,0,0,0
29014,3,7311,17,14,,1,6.0,4.0,,9,1,0,Two or More,0,,,14.0,0,0,0
29015,1,7313,33,0,1.0,2,1.0,4.0,41.0,9,1,1,Two or More,54,1.0,705.0,21.0,1,131082,13
29015,2,7313,36,0,1.0,1,1.0,4.0,50.0,1,1,1,White,33,1.0,8030.0,15.0,1,514041,51
29015,3,7313,4,1,,1,,,,1,1,0,White,0,,,2.0,0,0,0
29015,4,7313,14,10,,1,,,,1,2,0,Hispanic,0,,,10.0,0,0,0
29016,1,7303,51,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,721,1.0,4200.0,1.0,1,371011,37
29016,2,7303,42,0,6.0,1,1.0,4.0,25.0,1,2,1,Hispanic,23,5.0,6260.0,21.0,1,472061,47
29016,3,7303,18,14,1.0,1,1.0,4.0,20.0,1,2,1,Hispanic,721,5.0,5240.0,14.0,1,434051,43
29016,4,7303,16,12,,1,6.0,,,1,2,0,Hispanic,0,,,13.0,0,0,0
29016,5,7303,85,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,1.0,0,0,0
29017,1,7305,32,0,6.0,1,1.0,4.0,40.0,1,1,1,White,71,1.0,2722.0,21.0,1,272022,27
29018,1,7315,77,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
29018,2,7315,89,0,,1,6.0,2.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
29019,1,7310,34,0,4.0,1,1.0,4.0,55.0,1,1,1,White,61,1.0,1760.0,24.0,1,192099,19
29019,2,7310,29,16,4.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2205.0,21.0,1,251000,25
29020,1,7316,37,0,6.0,1,1.0,4.0,28.0,1,1,1,White,71,2.0,2850.0,22.0,1,273043,27
29021,1,7302,88,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
29021,2,7302,61,0,,1,6.0,2.0,,1,1,0,White,0,,,18.0,0,0,0
29021,3,7302,8,6,,1,,,,1,1,0,White,0,,,7.0,0,0,0
29022,1,7311,57,0,1.0,1,1.0,4.0,40.0,1,1,1,White,42,1.0,7340.0,16.0,1,499071,49
29022,2,7311,53,0,1.0,2,1.0,4.0,40.0,1,1,1,White,33,1.0,735.0,22.0,1,131161,13
29022,3,7311,17,14,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
29023,1,7308,52,0,3.0,2,1.0,4.0,40.0,1,1,1,White,61,4.0,2320.0,21.0,1,252030,25
29023,2,7308,54,0,1.0,1,1.0,4.0,40.0,1,1,1,White,54,3.0,300.0,22.0,1,119041,11
29023,3,7308,20,15,1.0,1,6.0,4.0,,1,1,0,White,722,,4110.0,16.0,0,353031,35
29023,4,7308,19,15,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
29023,5,7308,14,10,,1,,,,1,1,0,White,0,,,11.0,0,0,0
29024,1,7310,62,0,2.0,2,6.0,4.0,,1,1,0,White,62,,735.0,21.0,0,131161,13
29024,2,7310,71,0,1.0,1,1.0,4.0,60.0,1,1,1,White,32,1.0,4840.0,21.0,1,413091,41
29025,1,7313,57,0,1.0,2,1.0,4.0,40.0,2,1,1,Black,62,1.0,2300.0,21.0,1,252010,25
29026,1,7308,44,0,3.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2310.0,23.0,1,252020,25
29026,2,7308,43,0,5.0,1,1.0,4.0,44.0,1,1,1,White,92,1.0,150.0,21.0,1,113061,11
29026,3,7308,16,12,,2,6.0,,,1,1,0,White,0,,,12.0,0,0,0
29026,4,7308,15,11,,1,,,,1,1,0,White,0,,,12.0,0,0,0
29026,5,7308,12,8,,2,,,,1,1,0,White,0,,,9.0,0,0,0
29026,6,7308,6,3,,1,,,,1,1,0,White,0,,,4.0,0,0,0
29027,1,7315,36,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9030.0,21.0,0,532010,53
29027,2,7315,33,0,1.0,2,3.0,4.0,30.0,1,1,0,White,31,5.0,8640.0,22.0,1,519010,51
29028,1,7312,21,15,2.0,1,2.0,4.0,35.0,1,1,1,White,56,2.0,5400.0,16.0,1,434171,43
29028,2,7312,20,15,2.0,1,2.0,4.0,22.0,2,1,1,Black,61,4.0,2555.0,16.0,1,2590XX,25
29028,3,7312,20,15,4.0,1,1.0,4.0,15.0,9,2,1,Hispanic,61,1.0,2205.0,19.0,1,251000,25
29029,1,7305,21,15,1.0,2,1.0,4.0,25.0,1,2,1,Hispanic,44,3.0,4760.0,19.0,1,412031,41
29030,1,7313,56,0,1.0,1,1.0,4.0,40.0,1,1,1,White,52,1.0,5940.0,16.0,1,439XXX,43
29030,2,7313,51,0,1.0,2,1.0,4.0,40.0,1,1,1,White,52,1.0,120.0,16.0,1,113031,11
29030,3,7313,21,15,1.0,2,1.0,4.0,20.0,1,1,1,White,44,5.0,4760.0,19.0,1,412031,41
29031,1,7321,54,0,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,6.0,6200.0,15.0,0,471011,47
29031,2,7321,48,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
29031,3,7321,16,13,,2,6.0,,,1,2,0,Hispanic,0,,,14.0,0,0,0
29032,1,7314,33,15,1.0,1,1.0,4.0,40.0,1,2,1,Hispanic,33,1.0,2100.0,19.0,1,2310XX,23
29032,2,7314,34,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,61,3.0,2310.0,22.0,1,252020,25
29032,3,7314,2,0,,1,,,,9,2,0,Hispanic,0,,,,0,0,0
29032,4,7314,63,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,7.0,0,0,0
29033,1,7315,49,0,1.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,440.0,22.0,1,1191XX,11
29033,2,7315,49,0,1.0,2,1.0,4.0,40.0,1,1,1,White,32,4.0,1430.0,21.0,1,172110,17
29033,3,7315,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
29033,4,7315,15,11,,1,,,,1,1,0,White,0,,,11.0,0,0,0
29034,1,7314,39,0,6.0,2,1.0,4.0,48.0,1,1,1,White,62,1.0,3256.0,22.0,1,291151,29
29034,2,7314,41,0,1.0,1,1.0,2.0,40.0,6,1,1,Asian,54,1.0,1410.0,22.0,1,172070,17
29034,3,7314,7,4,,1,,,,6,1,0,Asian,0,,,4.0,0,0,0
29035,1,7304,32,0,2.0,2,6.0,4.0,20.0,1,1,0,White,61,4.0,2360.0,21.0,0,2530XX,25
29035,2,7304,33,0,1.0,1,1.0,4.0,42.0,1,1,1,White,54,1.0,1410.0,22.0,1,172070,17
29036,1,7310,61,0,4.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2205.0,24.0,1,251000,25
29037,1,7317,52,0,7.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,110.0,21.0,1,113021,11
29037,2,7317,44,0,1.0,2,1.0,4.0,40.0,1,1,1,White,33,1.0,20.0,22.0,1,111021,11
29037,3,7317,12,9,,2,,,,1,1,0,White,0,,,9.0,0,0,0
29037,4,7317,10,6,,1,,,,1,1,0,White,0,,,6.0,0,0,0
29038,1,7314,56,0,1.0,2,1.0,4.0,40.0,1,1,1,White,56,1.0,120.0,21.0,1,113031,11
29038,2,7314,59,0,1.0,1,1.0,4.0,45.0,1,1,1,White,54,1.0,440.0,22.0,1,1191XX,11
29039,1,7322,22,0,1.0,1,1.0,4.0,84.0,1,2,1,Hispanic,23,1.0,9610.0,20.0,1,537061,53
29039,2,7322,21,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
29039,3,7322,1,0,,1,,,,1,2,0,Hispanic,0,,,,0,0,0
29040,1,7318,58,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
29041,1,7319,37,0,3.0,2,1.0,4.0,40.0,1,2,1,Hispanic,92,1.0,630.0,22.0,1,131070,13
29041,2,7319,15,12,,2,,,,1,2,0,Hispanic,0,,,12.0,0,0,0
29041,3,7319,3,1,,1,,,,1,2,0,Hispanic,0,,,2.0,0,0,0
29042,1,7305,61,0,6.0,1,1.0,4.0,30.0,1,1,1,White,56,1.0,4220.0,20.0,1,37201X,37
29042,2,7305,59,0,1.0,2,6.0,4.0,15.0,1,1,0,White,722,6.0,4110.0,16.0,0,353031,35
29043,1,7302,30,0,2.0,2,1.0,4.0,30.0,1,1,1,White,62,1.0,3255.0,20.0,1,291141,29
29043,2,7302,34,0,6.0,1,1.0,4.0,20.0,1,1,1,White,56,3.0,4252.0,16.0,1,373013,37
29043,3,7302,3,0,,1,,,,1,1,0,White,0,,,2.0,0,0,0
29043,4,7302,1,0,,1,,,,1,1,0,White,0,,,,0,0,0
29044,1,7318,40,0,1.0,1,1.0,2.0,40.0,2,1,1,Black,48,1.0,7220.0,16.0,1,493040,49
29044,2,7318,16,13,,1,6.0,,,2,1,0,Black,0,,,13.0,0,0,0
29044,3,7318,62,0,6.0,2,6.0,4.0,,2,1,0,Black,62,,4600.0,19.0,0,399011,39
29045,1,7308,40,0,2.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,5140.0,21.0,1,433051,43
29045,2,7308,9,6,,2,,,,1,1,0,White,0,,,6.0,0,0,0
29045,3,7308,5,2,,1,,,,1,1,0,White,0,,,2.0,0,0,0
29046,1,7310,34,15,1.0,2,1.0,4.0,40.0,1,7,1,Hispanic,54,4.0,2145.0,21.0,1,232011,23
29046,2,7310,35,15,1.0,1,1.0,4.0,50.0,1,1,1,White,54,1.0,800.0,23.0,1,132011,13
29046,3,7310,5,2,,1,,,,1,1,0,White,0,,,3.0,0,0,0
29046,4,7310,60,16,,2,6.0,4.0,,8,7,0,Hispanic,0,,,22.0,0,0,0
29047,1,7303,62,0,1.0,1,1.0,4.0,40.0,1,1,1,White,23,1.0,220.0,21.0,1,119021,11
29047,2,7303,56,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
29047,3,7303,31,0,6.0,2,1.0,4.0,12.0,1,1,1,White,54,4.0,2100.0,24.0,1,2310XX,23
29047,4,7303,18,15,1.0,1,1.0,4.0,5.0,1,1,1,White,722,3.0,4030.0,16.0,1,352021,35
29048,1,7304,94,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
29049,1,7317,57,0,3.0,2,1.0,4.0,40.0,2,1,1,Black,92,1.0,2360.0,21.0,1,2530XX,25
29049,2,7317,60,0,2.0,1,1.0,4.0,40.0,2,1,1,Black,53,1.0,160.0,20.0,1,113071,11
29050,1,7304,61,0,1.0,1,6.0,4.0,,1,1,0,White,33,,440.0,22.0,0,1191XX,11
29050,2,7304,65,0,2.0,2,1.0,4.0,40.0,1,1,1,White,61,3.0,2002.0,21.0,1,211012,21
29051,1,7310,56,0,1.0,2,1.0,4.0,40.0,1,1,1,White,48,4.0,9050.0,21.0,1,532031,53
29051,2,7310,51,0,7.0,1,1.0,4.0,40.0,1,1,1,White,44,2.0,4700.0,21.0,1,411011,41
29051,3,7310,16,13,,2,6.0,,,1,1,0,White,0,,,14.0,0,0,0
29051,4,7310,14,11,,2,,,,1,1,0,White,0,,,12.0,0,0,0
29052,1,7301,65,0,6.0,1,1.0,4.0,16.0,1,4,1,Hispanic,61,1.0,2360.0,19.0,1,2530XX,25
29052,2,7301,69,0,6.0,2,6.0,4.0,,1,1,0,White,61,,2360.0,21.0,0,2530XX,25
29053,1,7319,53,0,6.0,1,1.0,4.0,30.0,1,1,1,White,23,3.0,6230.0,16.0,1,472031,47
29054,1,7309,44,0,1.0,1,1.0,4.0,51.0,1,1,1,White,53,1.0,120.0,21.0,1,113031,11
29055,1,7303,44,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,16.0,0,0,0
29055,2,7303,49,0,1.0,1,1.0,4.0,40.0,1,2,1,Hispanic,722,1.0,4020.0,8.0,1,352010,35
29055,3,7303,9,5,,2,,,,1,2,0,Hispanic,0,,,5.0,0,0,0
29056,1,7303,32,0,1.0,2,6.0,4.0,,1,1,0,White,54,,1310.0,21.0,0,171020,17
29056,2,7303,33,0,3.0,1,1.0,4.0,8.0,1,1,1,White,61,1.0,2320.0,21.0,1,252030,25
29056,3,7303,3,1,,2,,,,1,1,0,White,0,,,1.0,0,0,0
29056,4,7303,26,0,1.0,2,1.0,4.0,40.0,1,1,1,White,62,1.0,5740.0,19.0,1,436014,43
29056,5,7303,24,0,1.0,1,1.0,4.0,40.0,1,1,1,White,44,6.0,9645.0,18.0,1,537065,53
29057,1,7321,46,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,52,1.0,4810.0,19.0,1,413021,41
29057,2,7321,21,15,1.0,1,1.0,4.0,15.0,1,2,1,Hispanic,722,5.0,4030.0,19.0,1,352021,35
29058,1,7314,51,0,1.0,2,3.0,4.0,,1,1,0,White,54,,3424.0,20.0,1,292056,29
29058,2,7314,50,0,5.0,1,1.0,2.0,50.0,1,2,1,Hispanic,92,1.0,7640.0,16.0,1,4990XX,49
29059,1,7311,43,0,1.0,1,1.0,4.0,50.0,6,1,1,Asian,54,1.0,440.0,21.0,1,1191XX,11
29059,2,7311,43,0,7.0,2,1.0,4.0,40.0,6,1,1,Asian,48,1.0,10.0,22.0,1,1110XX,11
29060,1,7310,25,0,5.0,2,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9800.0,21.0,0,551010,55
29060,2,7310,28,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9800.0,21.0,0,551010,55
29061,1,7305,31,0,1.0,1,1.0,4.0,50.0,1,2,1,Hispanic,54,1.0,5240.0,21.0,1,434051,43
29061,2,7305,37,0,1.0,2,2.0,4.0,40.0,1,16,1,Hispanic,32,1.0,9645.0,23.0,1,537065,53
29061,3,7305,4,1,,1,,,,1,2,0,Hispanic,0,,,2.0,0,0,0
29061,4,7305,0,0,,2,,,,1,2,0,Hispanic,0,,,,0,0,0
29062,1,7316,94,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
29063,1,7309,61,0,1.0,1,6.0,4.0,,1,1,0,White,32,,10.0,21.0,0,1110XX,11
29063,2,7309,58,0,,2,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
29064,1,7310,50,0,2.0,1,1.0,4.0,65.0,1,23,1,Hispanic,54,1.0,2360.0,24.0,1,2530XX,25
29064,2,7310,82,0,,2,6.0,4.0,,1,23,0,Hispanic,0,,,20.0,0,0,0
29065,1,7302,69,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
29065,2,7302,68,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
29066,1,7305,79,0,7.0,1,6.0,4.0,,1,1,0,White,33,,7700.0,18.0,0,511011,51
29066,2,7305,83,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
29066,3,7305,62,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
29067,1,7319,70,0,1.0,2,6.0,4.0,,9,1,0,Two or More,56,,4350.0,19.0,0,392021,39
29068,1,7304,70,15,,2,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
29069,1,7312,74,16,,2,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
29069,2,7312,37,0,1.0,1,6.0,4.0,20.0,1,1,0,White,51,6.0,2905.0,16.0,0,2740XX,27
29069,3,7312,21,15,1.0,2,1.0,4.0,20.0,1,1,1,White,45,6.0,4720.0,19.0,1,412010,41
29070,1,7321,84,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
29071,1,7306,76,0,,1,6.0,2.0,,1,1,0,White,0,,,21.0,0,0,0
29072,1,7316,28,0,1.0,1,1.0,4.0,50.0,6,1,1,Asian,54,1.0,1021.0,21.0,1,151252,15
29073,1,7313,60,0,1.0,1,6.0,2.0,60.0,1,1,0,White,54,6.0,3930.0,22.0,0,339030,33
29074,1,7322,36,0,1.0,2,1.0,4.0,18.0,8,2,1,Hispanic,23,1.0,800.0,21.0,1,132011,13
29074,2,7322,37,0,7.0,1,1.0,4.0,40.0,8,2,1,Hispanic,23,1.0,6230.0,16.0,1,472031,47
29074,3,7322,9,5,,1,,,,8,2,0,Hispanic,0,,,5.0,0,0,0
29074,4,7322,7,4,,1,,,,8,2,0,Hispanic,0,,,4.0,0,0,0
29075,1,7308,39,0,1.0,2,1.0,4.0,25.0,1,1,1,White,51,1.0,2145.0,21.0,1,232011,23
29075,2,7308,44,0,3.0,1,1.0,4.0,50.0,1,1,1,White,92,1.0,1105.0,21.0,1,151244,15
29075,3,7308,8,4,,1,,,,1,1,0,White,0,,,4.0,0,0,0
29076,1,7319,60,0,2.0,2,1.0,4.0,32.0,1,1,1,White,62,1.0,3255.0,21.0,1,291141,29
29076,2,7319,33,0,1.0,1,1.0,4.0,40.0,1,1,1,White,22,1.0,8140.0,16.0,1,514120,51
29077,1,7320,50,0,1.0,1,1.0,4.0,40.0,6,1,1,Asian,42,1.0,4710.0,22.0,1,411012,41
29077,2,7320,50,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,53,1.0,4920.0,22.0,1,419020,41
29077,3,7320,19,15,2.0,2,6.0,4.0,4.0,6,1,0,Asian,81,6.0,3602.0,21.0,0,311122,31
29077,4,7320,15,12,,1,,,,6,1,0,Asian,0,,,13.0,0,0,0
29078,1,7321,52,0,1.0,2,1.0,4.0,60.0,6,1,1,Asian,81,1.0,4521.0,16.0,1,395092,39
29078,2,7321,30,16,1.0,2,1.0,4.0,12.0,6,1,1,Asian,722,1.0,4110.0,22.0,1,353031,35
29079,1,7310,39,0,7.0,1,1.0,4.0,65.0,1,1,1,White,53,1.0,4920.0,21.0,1,419020,41
29079,2,7310,37,0,1.0,2,1.0,4.0,40.0,1,1,1,White,51,1.0,2810.0,21.0,1,273023,27
29079,3,7310,2,0,,2,,,,1,1,0,White,0,,,,0,0,0
29080,1,7304,58,0,6.0,2,1.0,4.0,40.0,1,1,1,White,81,1.0,3602.0,21.0,1,311122,31
29080,2,7304,19,15,1.0,1,6.0,4.0,,1,1,0,White,71,,4435.0,19.0,0,3930XX,39
29081,1,7310,58,0,1.0,2,1.0,4.0,40.0,1,1,1,White,42,1.0,5740.0,19.0,1,436014,43
29082,1,7307,48,0,1.0,1,1.0,2.0,50.0,1,1,1,White,44,1.0,4760.0,20.0,1,412031,41
29082,2,7307,16,13,1.0,2,1.0,,25.0,8,2,1,Hispanic,722,1.0,4720.0,14.0,1,412010,41
29082,3,7307,15,12,,1,,,,8,2,0,Hispanic,0,,,12.0,0,0,0
29082,4,7307,42,0,1.0,2,1.0,4.0,35.0,8,2,1,Hispanic,61,1.0,9121.0,20.0,1,533051,53
29083,1,7306,32,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,33,1.0,9005.0,19.0,1,531000,53
29083,2,7306,27,0,1.0,2,1.0,4.0,40.0,9,1,1,Two or More,44,1.0,5120.0,19.0,1,433031,43
29084,1,7305,64,0,7.0,2,6.0,4.0,,1,2,0,Hispanic,62,,3500.0,18.0,0,292061,29
29084,2,7305,77,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,1.0,0,0,0
29084,3,7305,19,0,1.0,1,1.0,4.0,24.0,1,2,1,Hispanic,71,1.0,4120.0,16.0,1,353041,35
29085,1,7314,65,0,,1,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
29085,2,7314,57,0,1.0,2,1.0,4.0,20.0,1,2,1,Hispanic,62,1.0,3620.0,20.0,1,312020,31
29086,1,7317,28,0,1.0,2,1.0,4.0,40.0,2,1,1,Black,62,4.0,3602.0,20.0,1,311122,31
29086,2,7317,4,0,,2,,,,2,1,0,Black,0,,,1.0,0,0,0
29087,1,7316,37,0,4.0,2,6.0,4.0,,1,1,0,White,61,,2320.0,22.0,0,252030,25
29087,2,7316,39,0,4.0,1,1.0,4.0,60.0,1,1,1,White,61,1.0,1650.0,24.0,1,1910XX,19
29087,3,7316,4,1,,2,,,,1,1,0,White,0,,,1.0,0,0,0
29088,1,7314,68,0,6.0,1,1.0,4.0,38.0,2,1,1,Black,48,5.0,9142.0,22.0,1,533054,53
29088,2,7314,43,0,3.0,2,2.0,4.0,37.0,2,1,1,Black,61,1.0,2320.0,24.0,1,252030,25
29089,1,7316,39,0,4.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2310.0,22.0,1,252020,25
29090,1,7311,67,0,1.0,1,1.0,4.0,50.0,1,1,1,White,42,1.0,10.0,21.0,1,1110XX,11
29090,2,7311,62,0,2.0,2,6.0,4.0,,1,1,0,White,62,,2300.0,19.0,0,252010,25
29091,1,7315,86,0,,2,6.0,4.0,,1,1,0,White,0,,,20.0,0,0,0
29092,1,7320,31,0,1.0,2,1.0,2.0,35.0,6,1,1,Asian,54,1.0,150.0,22.0,1,113061,11
29092,2,7320,32,0,5.0,1,4.0,1.0,15.0,1,1,1,White,MIL,1.0,136.0,20.0,0,113121,11
29092,3,7320,9,6,,2,,,,9,1,0,Two or More,0,,,7.0,0,0,0
29092,4,7320,6,3,,1,,,,9,1,0,Two or More,0,,,4.0,0,0,0
29093,1,7304,76,0,,2,6.0,4.0,,9,2,0,Hispanic,0,,,18.0,0,0,0
29094,1,7310,36,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,700.0,22.0,0,131081,13
29094,2,7310,36,0,1.0,2,6.0,4.0,,1,1,0,White,62,,3150.0,22.0,0,291122,29
29094,3,7310,3,0,,1,,,,1,1,0,White,0,,,1.0,0,0,0
29094,4,7310,0,0,,1,,,,1,1,0,White,0,,,,0,0,0
29095,1,7318,48,0,1.0,1,1.0,4.0,46.0,8,2,1,Hispanic,722,1.0,7800.0,10.0,1,513011,51
29095,2,7318,44,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,10.0,0,0,0
29095,3,7318,21,15,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,722,1.0,7800.0,18.0,1,513011,51
29095,4,7318,18,15,1.0,2,1.0,4.0,40.0,8,2,1,Hispanic,722,1.0,4720.0,16.0,1,412010,41
29095,5,7318,10,7,,1,,,,8,2,0,Hispanic,0,,,8.0,0,0,0
29096,1,7318,32,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,52,1.0,5840.0,19.0,1,439041,43
29096,2,7318,33,0,1.0,1,1.0,4.0,35.0,1,2,1,Hispanic,4M,1.0,4750.0,19.0,1,412022,41
29096,3,7318,3,0,,2,,,,1,2,0,Hispanic,0,,,1.0,0,0,0
29096,4,7318,0,0,,2,,,,1,2,0,Hispanic,0,,,,0,0,0
29097,1,7304,44,0,4.0,1,1.0,4.0,40.0,6,1,1,Asian,61,1.0,2205.0,24.0,1,251000,25
29097,2,7304,44,0,4.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2205.0,24.0,1,251000,25
29097,3,7304,7,3,,2,,,,9,1,0,Two or More,0,,,4.0,0,0,0
29098,1,7319,51,0,1.0,2,1.0,4.0,45.0,1,1,1,White,32,1.0,2100.0,22.0,1,2310XX,23
29098,2,7319,42,0,6.0,1,1.0,2.0,30.0,1,1,1,White,71,1.0,2752.0,20.0,1,272042,27
29098,3,7319,14,11,,2,,,,1,1,0,White,0,,,11.0,0,0,0
29098,4,7319,12,9,,2,,,,1,1,0,White,0,,,9.0,0,0,0
29099,1,7317,81,0,,1,6.0,4.0,,1,1,0,White,0,,,24.0,0,0,0
29100,1,7314,72,0,2.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,2310.0,21.0,1,252020,25
29100,2,7314,31,0,2.0,1,1.0,4.0,30.0,1,2,1,Hispanic,61,4.0,2545.0,19.0,1,259040,25
29100,3,7314,2,0,,1,,,,1,2,0,Hispanic,0,,,,0,0,0
29100,4,7314,24,0,6.0,2,6.0,4.0,1.0,1,1,0,White,81,6.0,4600.0,18.0,0,399011,39
29101,1,7307,45,0,3.0,2,1.0,4.0,40.0,8,2,1,Hispanic,92,1.0,2016.0,19.0,1,211093,21
29101,2,7307,17,14,,1,6.0,4.0,,8,2,0,Hispanic,0,,,15.0,0,0,0
29101,3,7307,73,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,16.0,0,0,0
29101,4,7307,71,0,1.0,2,1.0,4.0,40.0,8,2,1,Hispanic,62,1.0,4230.0,16.0,1,372012,37
29101,5,7307,10,8,,2,,,,8,2,0,Hispanic,0,,,9.0,0,0,0
29101,6,7307,3,0,,1,,,,8,2,0,Hispanic,0,,,1.0,0,0,0
29102,1,7305,44,0,1.0,1,1.0,4.0,40.0,1,1,1,White,51,1.0,1021.0,23.0,1,151252,15
29102,2,7305,48,0,1.0,2,1.0,4.0,40.0,1,1,1,White,32,1.0,1650.0,23.0,1,1910XX,19
29102,3,7305,14,10,,2,,,,1,1,0,White,0,,,11.0,0,0,0
29102,4,7305,11,8,,1,,,,1,1,0,White,0,,,9.0,0,0,0
29103,1,7301,73,0,,1,6.0,2.0,,1,1,0,White,0,,,22.0,0,0,0
29103,2,7301,66,0,9.0,2,3.0,4.0,,1,23,0,Hispanic,99,,9920.0,22.0,1,999920,99
29104,1,7318,80,0,,1,6.0,4.0,,6,1,0,Asian,0,,,21.0,0,0,0
29104,2,7318,59,0,2.0,2,3.0,4.0,,6,1,0,Asian,52,,5840.0,20.0,1,439041,43
29104,3,7318,36,0,1.0,2,1.0,4.0,40.0,6,1,1,Asian,45,1.0,9645.0,20.0,1,537065,53
29105,1,7308,66,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
29105,2,7308,39,0,1.0,1,1.0,4.0,40.0,1,1,1,White,49,1.0,5610.0,19.0,1,435071,43
29106,1,7312,43,0,8.0,2,6.0,4.0,,1,1,0,White,54,,5400.0,16.0,0,434171,43
29107,1,7306,46,0,1.0,1,1.0,4.0,45.0,6,1,1,Asian,54,1.0,2100.0,23.0,1,2310XX,23
29108,1,7313,32,0,4.0,2,1.0,4.0,28.0,1,1,1,White,92,1.0,3602.0,15.0,1,311122,31
29108,2,7313,78,0,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
29109,1,7320,46,0,1.0,1,1.0,4.0,50.0,1,2,1,Hispanic,48,1.0,9130.0,19.0,1,533030,53
29109,2,7320,44,0,1.0,2,1.0,4.0,40.0,1,2,1,Hispanic,49,1.0,5510.0,19.0,1,435021,43
29109,3,7320,6,2,,2,,,,1,2,0,Hispanic,0,,,2.0,0,0,0
29109,4,7320,17,14,,1,6.0,4.0,,1,2,0,Hispanic,0,,,14.0,0,0,0
29109,5,7320,12,8,,1,,,,1,2,0,Hispanic,0,,,8.0,0,0,0
