HHID,SPORDER,PUMA,AGEP,SCHG,COW,SEX,ESR,MIL,WKHP,RAC1P,HISP,isWorker,pop_race,NAICS2,WKW,OCCP,SCHL,isinlaborforce,SOCP,SOC2
255,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,6765.0,16.0,0,4740XX,47
256,1,7317,19,15,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
257,1,7312,20,0,5.0,1,4.0,1.0,50.0,1,2,1,Hispanic,MIL,1.0,5040.0,16.0,0,432099,43
258,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,19.0,0,553010,55
259,1,7315,19,15,2.0,2,1.0,4.0,10.0,2,1,1,Black,61,5.0,5820.0,19.0,1,439022,43
260,1,7312,28,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
261,1,7315,21,15,2.0,1,1.0,4.0,40.0,1,1,1,White,81,5.0,725.0,16.0,1,131121,13
262,1,7309,30,0,,1,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
263,1,7319,26,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
264,1,7302,94,0,,2,6.0,2.0,,1,1,0,White,0,,,18.0,0,0,0
265,1,7319,41,0,1.0,1,6.0,4.0,,6,1,0,Asian,44,,4220.0,14.0,0,37201X,37
266,1,7302,47,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
267,1,7301,23,0,5.0,1,4.0,1.0,64.0,1,1,1,White,MIL,1.0,7140.0,16.0,0,493011,49
268,1,7315,19,15,2.0,2,1.0,4.0,30.0,1,1,1,White,62,1.0,3602.0,16.0,1,311122,31
269,1,7308,74,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
270,1,7301,22,0,5.0,1,4.0,1.0,70.0,1,1,1,White,MIL,1.0,7340.0,16.0,0,499071,49
271,1,7322,35,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
272,1,7321,60,0,,1,6.0,4.0,,2,1,0,Black,0,,,20.0,0,0,0
273,1,7310,20,15,1.0,2,6.0,4.0,38.0,6,1,0,Asian,61,6.0,1970.0,19.0,0,1940YY,19
274,1,7312,25,0,5.0,1,4.0,1.0,79.0,8,2,1,Hispanic,MIL,1.0,7040.0,19.0,0,492092,49
275,1,7322,49,0,,1,6.0,4.0,,1,1,0,White,0,,,12.0,0,0,0
276,1,7315,20,15,1.0,1,6.0,4.0,,1,1,0,White,71,,4435.0,19.0,0,3930XX,39
277,1,7315,18,15,8.0,1,6.0,4.0,30.0,1,1,0,White,71,6.0,4710.0,18.0,0,411012,41
278,1,7302,16,12,,1,6.0,,,1,2,0,Hispanic,0,,,12.0,0,0,0
279,1,7314,73,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
280,1,7321,34,0,5.0,2,4.0,1.0,80.0,2,1,1,Black,MIL,1.0,137.0,23.0,0,113131,11
281,1,7316,52,0,1.0,2,6.0,4.0,,1,1,0,White,52,,410.0,19.0,0,119141,11
282,1,7320,34,0,1.0,2,6.0,4.0,,1,1,0,White,56,,9645.0,18.0,0,537065,53
283,1,7303,56,0,1.0,1,1.0,4.0,40.0,1,1,1,White,56,1.0,4251.0,17.0,1,373011,37
284,1,7316,28,0,1.0,2,6.0,4.0,40.0,1,1,0,White,722,5.0,4110.0,18.0,0,353031,35
285,1,7317,18,15,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
286,1,7313,22,14,1.0,2,6.0,4.0,35.0,1,1,0,White,49,6.0,9645.0,14.0,0,537065,53
287,1,7321,74,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,9.0,0,0,0
288,1,7303,51,0,1.0,1,6.0,4.0,40.0,1,1,0,White,22,3.0,2555.0,19.0,0,2590XX,25
289,1,7322,40,0,,1,6.0,4.0,,2,1,0,Black,0,,,13.0,0,0,0
290,1,7310,19,0,5.0,1,4.0,1.0,99.0,1,1,1,White,MIL,6.0,9825.0,16.0,0,553010,55
291,1,7316,47,0,,2,6.0,4.0,,6,1,0,Asian,0,,,19.0,0,0,0
292,1,7305,80,0,,2,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
293,1,7308,20,0,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
294,1,7310,18,14,5.0,1,4.0,1.0,81.0,1,2,1,Hispanic,MIL,6.0,9830.0,18.0,0,559830,55
295,1,7301,27,0,5.0,1,4.0,1.0,68.0,1,1,1,White,MIL,1.0,7100.0,16.0,0,49209X,49
296,1,7310,20,0,5.0,1,4.0,1.0,20.0,1,2,1,Hispanic,MIL,1.0,1555.0,19.0,0,17302X,17
297,1,7310,21,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,1555.0,19.0,0,17302X,17
298,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,6765.0,16.0,0,4740XX,47
299,1,7319,27,0,1.0,1,6.0,4.0,,1,2,0,Hispanic,23,,7020.0,19.0,0,492020,49
300,1,7316,49,0,,1,6.0,4.0,,7,1,0,Other,0,,,19.0,0,0,0
301,1,7315,42,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
302,1,7313,59,0,1.0,1,1.0,4.0,40.0,1,1,1,White,56,1.0,4251.0,16.0,1,373011,37
303,1,7316,30,0,5.0,1,4.0,1.0,77.0,6,1,1,Asian,MIL,1.0,7100.0,18.0,0,49209X,49
304,1,7313,26,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,81,1.0,4220.0,14.0,1,37201X,37
305,1,7316,40,0,1.0,1,6.0,4.0,,8,8,0,Hispanic,81,,7200.0,12.0,0,493023,49
306,1,7316,23,15,5.0,2,4.0,1.0,80.0,5,1,1,Other,MIL,1.0,9830.0,18.0,0,559830,55
307,1,7306,18,0,,2,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
308,1,7301,21,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,1555.0,19.0,0,17302X,17
309,1,7313,23,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,14.0,0,0,0
310,1,7306,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
311,1,7303,44,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,1.0,0,0,0
312,1,7304,47,0,,2,6.0,4.0,,6,1,0,Asian,0,,,19.0,0,0,0
313,1,7319,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
314,1,7319,52,0,6.0,1,6.0,4.0,,1,1,0,White,23,,6410.0,19.0,0,472140,47
315,1,7307,17,13,,1,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
316,1,7316,78,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,6.0,0,0,0
317,1,7301,20,0,5.0,1,4.0,1.0,50.0,2,1,1,Black,MIL,1.0,7210.0,16.0,0,493031,49
318,1,7321,26,0,1.0,2,1.0,4.0,20.0,1,1,1,White,44,1.0,4720.0,16.0,1,412010,41
319,1,7301,27,0,5.0,2,4.0,1.0,45.0,2,1,1,Black,MIL,1.0,9040.0,19.0,0,532020,53
320,1,7301,22,0,5.0,1,4.0,1.0,45.0,8,19,1,Hispanic,MIL,1.0,7640.0,16.0,0,4990XX,49
321,1,7319,17,13,,1,6.0,4.0,,1,2,0,Hispanic,0,,,13.0,0,0,0
322,1,7309,30,0,,1,6.0,4.0,,9,1,0,Two or More,0,,,18.0,0,0,0
323,1,7315,49,0,,2,6.0,4.0,,2,1,0,Black,0,,,18.0,0,0,0
324,1,7317,18,15,8.0,1,6.0,4.0,30.0,1,1,0,White,71,6.0,4710.0,18.0,0,411012,41
325,1,7316,21,15,5.0,1,6.0,2.0,69.0,2,1,0,Black,MIL,1.0,7420.0,19.0,0,499052,49
326,1,7316,22,0,5.0,1,6.0,2.0,69.0,1,1,0,White,92,1.0,1006.0,19.0,0,151211,15
327,1,7310,24,0,5.0,1,4.0,1.0,60.0,8,1,1,White,MIL,1.0,9830.0,19.0,0,559830,55
328,1,7301,20,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,1010.0,16.0,0,151251,15
329,1,7322,32,0,1.0,1,6.0,4.0,,2,1,0,Black,56,,4220.0,16.0,0,37201X,37
330,1,7315,64,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
331,1,7322,47,0,,1,6.0,4.0,,2,1,0,Black,0,,,16.0,0,0,0
332,1,7301,25,0,5.0,1,4.0,1.0,45.0,1,1,1,White,MIL,1.0,9830.0,18.0,0,559830,55
333,1,7303,80,0,,1,6.0,2.0,,1,1,0,White,0,,,12.0,0,0,0
334,1,7315,64,0,,2,6.0,4.0,,1,2,0,Hispanic,0,,,16.0,0,0,0
335,1,7321,20,0,5.0,1,4.0,1.0,85.0,1,1,1,White,MIL,1.0,5860.0,20.0,0,439061,43
336,1,7301,24,0,5.0,1,4.0,1.0,45.0,8,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
337,1,7321,19,0,5.0,1,4.0,1.0,96.0,2,1,1,Black,MIL,1.0,9830.0,16.0,0,559830,55
338,1,7321,23,0,5.0,2,4.0,1.0,80.0,1,1,1,White,MIL,1.0,9310.0,19.0,0,535020,53
339,1,7313,63,0,,1,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
340,1,7321,36,0,5.0,1,4.0,1.0,80.0,2,1,1,Black,MIL,1.0,9310.0,19.0,0,535020,53
341,1,7322,49,0,,1,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
342,1,7321,22,15,5.0,2,4.0,1.0,76.0,1,1,1,White,MIL,1.0,5040.0,19.0,0,432099,43
343,1,7317,18,15,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
344,1,7316,23,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,1108.0,19.0,0,151299,15
345,1,7319,17,13,6.0,1,6.0,4.0,20.0,1,2,0,Hispanic,23,2.0,6240.0,13.0,0,472040,47
346,1,7316,30,0,,2,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
347,1,7321,23,0,5.0,1,4.0,1.0,58.0,8,19,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
348,1,7316,19,0,1.0,1,6.0,4.0,40.0,8,11,0,Hispanic,722,2.0,4020.0,14.0,0,352010,35
349,1,7313,34,13,3.0,2,6.0,4.0,,1,2,0,Hispanic,62,,3602.0,14.0,0,311122,31
350,1,7310,24,0,5.0,1,4.0,1.0,84.0,2,1,1,Black,MIL,1.0,7140.0,16.0,0,493011,49
351,1,7301,22,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,7030.0,16.0,0,492091,49
352,1,7301,61,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
353,1,7316,22,0,5.0,1,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,7030.0,16.0,0,492091,49
354,1,7302,18,15,1.0,1,1.0,4.0,15.0,1,1,1,White,722,1.0,4220.0,19.0,1,37201X,37
355,1,7316,38,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
356,1,7301,24,0,5.0,1,4.0,1.0,50.0,1,2,1,Hispanic,MIL,1.0,7640.0,16.0,0,4990XX,49
357,1,7310,19,0,5.0,1,4.0,1.0,75.0,8,2,1,Hispanic,MIL,4.0,9825.0,16.0,0,553010,55
358,1,7313,83,0,,2,6.0,4.0,,8,2,0,Hispanic,0,,,10.0,0,0,0
359,1,7310,21,0,5.0,1,4.0,1.0,98.0,8,2,1,Hispanic,MIL,1.0,7040.0,16.0,0,492092,49
360,1,7317,19,15,,2,6.0,4.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
361,1,7310,18,15,,2,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
362,1,7302,26,0,,2,6.0,4.0,,1,1,0,White,0,,,17.0,0,0,0
363,1,7310,20,15,,2,6.0,4.0,,1,24,0,Hispanic,0,,,19.0,0,0,0
364,1,7312,42,0,5.0,1,6.0,2.0,,1,1,0,White,92,,9365.0,21.0,0,536030,53
365,1,7316,24,0,3.0,1,6.0,4.0,,8,2,0,Hispanic,71,,4710.0,17.0,0,411012,41
366,1,7317,94,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
367,1,7322,46,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,17.0,0,0,0
368,1,7315,21,15,1.0,2,6.0,4.0,6.0,9,1,0,Two or More,722,6.0,4150.0,16.0,0,359031,35
369,1,7316,19,0,5.0,1,4.0,1.0,72.0,1,5,1,Hispanic,MIL,3.0,9825.0,16.0,0,553010,55
370,1,7314,34,0,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
371,1,7319,13,10,,1,,,,1,2,0,Hispanic,0,,,10.0,0,0,0
372,1,7301,21,0,5.0,1,4.0,1.0,50.0,6,5,1,Hispanic,MIL,1.0,9825.0,20.0,0,553010,55
373,1,7322,41,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,7.0,0,0,0
374,1,7308,83,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
375,1,7301,20,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
376,1,7322,41,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,7.0,0,0,0
377,1,7315,20,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
378,1,7319,18,0,,1,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
379,1,7319,52,0,,1,6.0,4.0,,2,1,0,Black,0,,,14.0,0,0,0
380,1,7315,18,15,1.0,2,6.0,4.0,10.0,1,1,0,White,722,5.0,4110.0,18.0,0,353031,35
381,1,7316,29,0,5.0,1,4.0,1.0,75.0,6,1,1,Asian,MIL,1.0,1007.0,19.0,0,151212,15
382,1,7310,18,15,,2,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
383,1,7318,77,0,,2,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
384,1,7303,31,0,1.0,1,6.0,4.0,,6,1,0,Asian,81,,7200.0,17.0,0,493023,49
385,1,7318,35,15,1.0,2,6.0,2.0,20.0,1,2,0,Hispanic,56,3.0,735.0,19.0,0,131161,13
386,1,7315,26,0,1.0,1,6.0,4.0,20.0,1,1,0,White,56,4.0,9620.0,17.0,0,537062,53
387,1,7316,26,0,1.0,1,1.0,4.0,40.0,8,2,1,Hispanic,81,1.0,4220.0,14.0,1,37201X,37
388,1,7301,25,0,5.0,1,4.0,1.0,40.0,2,4,1,Hispanic,MIL,4.0,1555.0,19.0,0,17302X,17
389,1,7301,23,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
390,1,7306,90,0,,2,6.0,4.0,,1,1,0,White,0,,,12.0,0,0,0
391,1,7312,28,0,5.0,1,4.0,1.0,85.0,1,1,1,White,MIL,1.0,9825.0,18.0,0,553010,55
392,1,7310,19,15,,2,6.0,4.0,,1,2,0,Hispanic,0,,,19.0,0,0,0
393,1,7310,19,0,5.0,2,4.0,1.0,64.0,8,4,1,Hispanic,MIL,1.0,6835.0,19.0,0,475032,47
394,1,7310,51,0,1.0,1,6.0,2.0,,1,1,0,White,62,,3255.0,22.0,0,291141,29
395,1,7319,32,0,6.0,1,6.0,4.0,,2,1,0,Black,23,,6230.0,19.0,0,472031,47
396,1,7319,17,13,6.0,1,6.0,4.0,20.0,1,2,0,Hispanic,23,2.0,6240.0,13.0,0,472040,47
397,1,7306,20,0,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
398,1,7310,22,0,5.0,1,4.0,1.0,70.0,1,4,1,Hispanic,MIL,1.0,7030.0,18.0,0,492091,49
399,1,7301,22,0,5.0,1,4.0,1.0,70.0,1,1,1,White,MIL,2.0,9825.0,21.0,0,553010,55
400,1,7316,20,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9300.0,16.0,0,5350XX,53
401,1,7316,35,0,5.0,1,4.0,3.0,70.0,6,1,1,Asian,MIL,1.0,7340.0,19.0,0,499071,49
402,1,7318,31,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
403,1,7310,18,0,5.0,1,4.0,1.0,99.0,3,3,1,Hispanic,MIL,6.0,9825.0,16.0,0,553010,55
404,1,7313,94,0,,1,6.0,2.0,,1,2,0,Hispanic,0,,,12.0,0,0,0
405,1,7316,23,0,5.0,1,4.0,1.0,74.0,2,1,1,Black,MIL,1.0,9645.0,20.0,0,537065,53
406,1,7319,44,0,1.0,1,6.0,2.0,20.0,1,1,0,White,722,1.0,4720.0,19.0,0,412010,41
407,1,7310,18,15,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
408,1,7309,94,0,,2,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
409,1,7310,40,0,,1,6.0,2.0,,1,1,0,White,0,,,22.0,0,0,0
410,1,7316,52,0,1.0,2,6.0,4.0,,1,1,0,White,52,,410.0,19.0,0,119141,11
411,1,7322,56,0,,1,6.0,2.0,,1,1,0,White,0,,,17.0,0,0,0
412,1,7318,75,0,,1,6.0,2.0,,6,1,0,Asian,0,,,16.0,0,0,0
413,1,7322,56,0,,1,6.0,2.0,,1,1,0,White,0,,,17.0,0,0,0
414,1,7322,57,0,,1,6.0,4.0,,2,1,0,Black,0,,,11.0,0,0,0
415,1,7301,22,0,5.0,1,4.0,1.0,35.0,1,2,1,Hispanic,MIL,1.0,9825.0,14.0,0,553010,55
416,1,7316,21,15,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,3.0,630.0,20.0,0,131070,13
417,1,7301,23,0,5.0,1,4.0,1.0,55.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
418,1,7315,20,15,3.0,2,1.0,4.0,40.0,1,1,1,White,61,1.0,4640.0,19.0,1,399041,39
419,1,7315,22,15,,1,6.0,4.0,,6,1,0,Asian,0,,,16.0,0,0,0
420,1,7310,20,15,1.0,2,1.0,4.0,20.0,1,1,1,White,61,1.0,1050.0,19.0,1,151230,15
421,1,7301,20,0,5.0,1,4.0,1.0,50.0,8,3,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
422,1,7310,20,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
423,1,7310,22,0,5.0,1,4.0,1.0,72.0,1,1,1,White,MIL,1.0,7100.0,16.0,0,49209X,49
424,1,7318,16,12,,1,6.0,,,1,2,0,Hispanic,0,,,12.0,0,0,0
425,1,7319,53,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,9.0,0,0,0
426,1,7316,22,15,5.0,2,4.0,1.0,75.0,8,19,1,Hispanic,MIL,1.0,7100.0,16.0,0,49209X,49
427,1,7305,31,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,1.0,0,0,0
428,1,7316,33,0,5.0,1,4.0,1.0,85.0,1,1,1,White,MIL,1.0,6835.0,19.0,0,475032,47
429,1,7321,34,0,5.0,1,4.0,1.0,75.0,6,1,1,Asian,MIL,1.0,9830.0,19.0,0,559830,55
430,1,7320,94,0,,1,6.0,2.0,,1,2,0,Hispanic,0,,,12.0,0,0,0
431,1,7321,90,0,,1,6.0,2.0,,6,1,0,Asian,0,,,20.0,0,0,0
432,1,7310,20,0,5.0,1,4.0,1.0,30.0,8,3,1,Hispanic,MIL,1.0,9825.0,19.0,0,553010,55
433,1,7320,87,0,,1,6.0,2.0,,1,1,0,White,0,,,19.0,0,0,0
434,1,7320,64,0,,1,6.0,2.0,,1,1,0,White,0,,,21.0,0,0,0
435,1,7301,19,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,8140.0,16.0,0,514120,51
436,1,7317,18,15,1.0,2,1.0,4.0,15.0,1,2,1,Hispanic,44,3.0,4720.0,16.0,1,412010,41
437,1,7308,90,0,,2,6.0,4.0,,1,1,0,White,0,,,12.0,0,0,0
438,1,7301,22,0,1.0,2,6.0,4.0,20.0,1,2,0,Hispanic,44,5.0,9645.0,18.0,0,537065,53
439,1,7316,44,0,1.0,1,6.0,2.0,20.0,1,1,0,White,722,1.0,4720.0,19.0,0,412010,41
440,1,7310,21,0,5.0,1,4.0,3.0,58.0,1,1,1,White,MIL,1.0,7100.0,16.0,0,49209X,49
441,1,7321,36,0,1.0,1,6.0,4.0,40.0,6,1,0,Asian,81,4.0,7200.0,11.0,0,493023,49
442,1,7309,31,0,,1,6.0,4.0,,1,1,0,White,0,,,1.0,0,0,0
443,1,7313,65,0,,2,6.0,4.0,,2,1,0,Black,0,,,19.0,0,0,0
444,1,7301,25,0,5.0,1,4.0,1.0,76.0,6,1,1,Asian,MIL,1.0,4020.0,18.0,0,352010,35
445,1,7313,64,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
446,1,7303,37,0,1.0,1,1.0,4.0,40.0,2,1,1,Black,56,1.0,4251.0,16.0,1,373011,37
447,1,7301,20,0,5.0,1,4.0,1.0,55.0,8,2,1,Hispanic,MIL,1.0,5040.0,16.0,0,432099,43
448,1,7302,14,11,,1,,,,2,1,0,Black,0,,,11.0,0,0,0
449,1,7301,20,0,5.0,1,4.0,1.0,50.0,1,2,1,Hispanic,MIL,1.0,6765.0,16.0,0,4740XX,47
450,1,7312,20,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
451,1,7316,84,0,,1,6.0,2.0,,2,1,0,Black,0,,,19.0,0,0,0
452,1,7305,19,15,2.0,2,1.0,4.0,30.0,1,1,1,White,62,1.0,3602.0,16.0,1,311122,31
453,1,7301,20,0,5.0,1,4.0,1.0,60.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
454,1,7301,23,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5040.0,16.0,0,432099,43
455,1,7315,79,13,,2,6.0,4.0,,1,1,0,White,0,,,13.0,0,0,0
456,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5040.0,16.0,0,432099,43
457,1,7320,23,0,1.0,2,1.0,4.0,40.0,2,5,1,Hispanic,56,5.0,9620.0,16.0,1,537062,53
458,1,7314,76,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
459,1,7310,19,0,5.0,1,4.0,1.0,30.0,1,1,1,White,MIL,3.0,9825.0,16.0,0,553010,55
460,1,7301,21,0,5.0,1,4.0,1.0,50.0,1,3,1,Hispanic,MIL,1.0,9830.0,16.0,0,559830,55
461,1,7310,21,0,5.0,1,4.0,1.0,99.0,8,23,1,Hispanic,MIL,1.0,9300.0,19.0,0,5350XX,53
462,1,7321,21,0,1.0,2,1.0,4.0,30.0,1,1,1,White,722,1.0,4720.0,18.0,1,412010,41
463,1,7313,35,15,1.0,2,6.0,2.0,20.0,1,2,0,Hispanic,56,3.0,735.0,19.0,0,131161,13
464,1,7317,19,15,1.0,1,6.0,4.0,20.0,1,1,0,White,23,5.0,6260.0,18.0,0,472061,47
465,1,7316,16,12,,1,6.0,,,1,2,0,Hispanic,0,,,12.0,0,0,0
466,1,7301,52,0,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
467,1,7316,20,0,5.0,2,4.0,1.0,84.0,2,1,1,Black,MIL,1.0,9825.0,16.0,0,553010,55
468,1,7319,49,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
469,1,7319,30,0,,1,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
470,1,7313,48,0,,2,6.0,4.0,,1,1,0,White,0,,,10.0,0,0,0
471,1,7321,78,0,,1,6.0,4.0,,8,2,0,Hispanic,0,,,6.0,0,0,0
472,1,7310,22,0,5.0,1,4.0,1.0,70.0,1,1,1,White,MIL,2.0,9825.0,21.0,0,553010,55
473,1,7301,26,0,5.0,1,4.0,1.0,45.0,1,2,1,Hispanic,MIL,1.0,6765.0,18.0,0,4740XX,47
474,1,7301,22,0,5.0,1,4.0,1.0,50.0,8,19,1,Hispanic,MIL,1.0,9130.0,16.0,0,533030,53
475,1,7312,25,0,5.0,1,4.0,1.0,76.0,6,1,1,Asian,MIL,1.0,4020.0,18.0,0,352010,35
476,1,7310,18,15,,1,6.0,4.0,,1,2,0,Hispanic,0,,,18.0,0,0,0
477,1,7321,21,0,5.0,1,4.0,1.0,90.0,1,2,1,Hispanic,MIL,1.0,9825.0,16.0,0,553010,55
478,1,7316,52,0,1.0,1,6.0,4.0,,1,1,0,White,48,,9620.0,13.0,0,537062,53
479,1,7313,15,13,,2,,,,6,1,0,Asian,0,,,13.0,0,0,0
480,1,7310,19,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
481,1,7312,47,0,5.0,1,6.0,2.0,70.0,8,2,0,Hispanic,92,1.0,3740.0,19.0,0,332011,33
482,1,7317,19,15,,2,6.0,4.0,,1,1,0,White,0,,,18.0,0,0,0
483,1,7310,18,15,1.0,1,1.0,4.0,15.0,1,1,1,White,722,1.0,4220.0,19.0,1,37201X,37
484,1,7318,22,0,1.0,1,6.0,4.0,40.0,1,1,0,White,56,6.0,9620.0,17.0,0,537062,53
485,1,7301,19,0,5.0,2,4.0,1.0,50.0,8,2,1,Hispanic,MIL,1.0,9130.0,16.0,0,533030,53
486,1,7310,23,0,5.0,1,4.0,1.0,52.0,1,1,1,White,MIL,1.0,9825.0,16.0,0,553010,55
487,1,7313,33,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
488,1,7322,20,0,,1,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
489,1,7301,19,0,5.0,2,4.0,1.0,50.0,1,1,1,White,MIL,1.0,5600.0,16.0,0,435061,43
490,1,7316,22,0,5.0,1,4.0,1.0,40.0,1,1,1,White,MIL,1.0,4020.0,16.0,0,352010,35
491,1,7316,25,0,5.0,1,4.0,1.0,20.0,1,1,1,White,MIL,1.0,9310.0,19.0,0,535020,53
492,1,7303,94,0,,2,6.0,4.0,,1,1,0,White,0,,,16.0,0,0,0
493,1,7321,40,0,,1,6.0,2.0,,1,1,0,White,0,,,22.0,0,0,0
494,1,7319,28,0,1.0,1,6.0,4.0,40.0,1,2,0,Hispanic,23,5.0,6260.0,11.0,0,472061,47
495,1,7319,40,0,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
496,1,7319,22,0,,1,6.0,4.0,,1,2,0,Hispanic,0,,,16.0,0,0,0
497,1,7316,25,0,5.0,1,4.0,1.0,81.0,2,1,1,Black,MIL,1.0,7100.0,16.0,0,49209X,49
498,1,7301,18,0,5.0,1,4.0,1.0,50.0,1,1,1,White,MIL,1.0,9645.0,16.0,0,537065,53
499,1,7313,62,0,,2,6.0,4.0,,1,1,0,White,0,,,21.0,0,0,0
500,1,7315,20,15,,1,6.0,4.0,,1,1,0,White,0,,,19.0,0,0,0
501,1,7318,21,0,1.0,2,1.0,4.0,30.0,1,1,1,White,722,1.0,4720.0,18.0,1,412010,41
502,1,7301,22,0,1.0,2,6.0,4.0,20.0,1,2,0,Hispanic,44,5.0,9645.0,18.0,0,537065,53
503,1,7316,47,0,1.0,1,6.0,4.0,50.0,8,2,0,Hispanic,81,3.0,4500.0,9.0,0,395011,39
504,1,7302,17,14,,1,6.0,4.0,,1,1,0,White,0,,,14.0,0,0,0
505,1,7301,25,0,5.0,1,4.0,1.0,20.0,1,1,1,White,MIL,1.0,9310.0,19.0,0,535020,53
506,1,7302,40,0,,1,6.0,4.0,,1,1,0,White,0,,,22.0,0,0,0
